OPC-N2 FirmwareVer=OPC-018.2..............................BD
OPC-N2 176880013                                            
Config info:
GSC,1.000
LaserDAC,183
FanDAC,255
ToFtoSFRfactor,74
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
9,6,4,2,2,1,0,0,0,0,0,0,0,0,0,0,21,25,27,0,3.601,1.387,2.168,3.328,3.430
9,1,3,2,1,1,3,0,0,0,0,0,0,0,0,0,21,20,27,0,3.600,1.380,1.399,3.172,4.271
11,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,22,0,0,0,3.592,1.387,1.092,1.898,2.587
9,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,20,29,0,0,3.598,1.387,1.501,1.909,1.917
14,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,21,19,0,0,3.588,1.387,2.491,3.023,3.032
8,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,21,0,25,0,3.586,1.387,1.002,1.372,72.764
8,3,1,1,2,0,1,0,0,0,0,0,0,0,0,0,22,19,0,0,3.575,1.387,1.222,2.047,2.422
15,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,21,0,0,35,3.572,1.387,1.781,2.465,3.822
9,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,21,0,23,0,3.571,1.381,1.140,1.691,1.766
7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3.564,1.387,1.223,1.601,1.606
11,2,2,1,1,0,1,0,1,0,0,0,0,0,0,0,18,21,0,0,3.579,1.387,1.440,2.598,7.372
12,6,5,1,0,2,0,0,0,0,0,0,0,0,0,0,21,19,26,0,3.574,1.387,2.472,3.612,3.737
14,4,1,2,0,2,1,0,0,0,0,0,0,0,0,0,18,25,25,0,3.604,1.387,1.799,2.871,3.329
9,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,23,0,29,0,3.590,1.387,1.128,1.706,1.793
4,6,1,3,0,1,0,0,0,0,0,0,0,0,0,0,20,30,33,0,3.599,1.387,1.344,2.042,2.114
7,2,5,0,1,1,0,0,1,0,0,0,0,0,0,0,19,0,21,0,3.608,1.381,1.562,2.800,7.278
12,3,2,0,1,1,2,0,0,0,0,0,0,0,0,0,20,0,23,0,3.613,1.387,1.600,2.813,3.557
8,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,17,24,0,0,3.632,1.387,1.073,1.725,2.070
16,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,20,0,0,37,3.635,1.387,1.726,2.461,3.796
9,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,15,23,0,0,3.650,1.387,1.113,1.449,1.457
12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,25,0,0,3.658,1.387,1.298,1.559,1.565
8,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,28,23,0,0,3.613,1.387,1.024,1.531,12.796
12,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3.613,1.381,1.648,2.377,2.441
8,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,17,37,27,0,3.623,1.388,1.543,2.484,2.567
14,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,3.627,1.387,1.414,1.932,2.280
14,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,24,0,25,0,3.596,1.387,1.560,2.192,13.558
16,1,4,0,0,2,1,0,0,0,0,0,0,0,0,0,21,0,28,0,3.595,1.387,1.937,3.082,3.537
14,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,19,0,25,0,3.604,1.387,1.467,2.607,7.397
10,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,13,0,31,0,3.626,1.343,1.209,2.337,7.242
9,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,20,0,0,0,3.629,1.381,1.023,1.611,24.130
10,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,37,3.635,1.387,1.485,2.056,3.375
9,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,27,0,3.608,1.387,1.068,1.414,1.471
6,4,2,1,0,1,1,0,0,0,0,0,0,0,0,0,34,25,31,0,3.466,1.387,1.357,2.283,2.699
10,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,19,22,0,0,3.484,1.387,1.397,2.104,2.464
18,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,3.494,1.387,1.829,2.123,2.133
16,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.494,1.387,1.546,2.235,2.600
12,2,4,3,1,0,1,0,0,0,0,0,0,0,0,0,19,22,0,0,3.505,1.381,1.961,3.185,3.569
14,3,2,2,2,0,0,1,0,0,0,0,0,0,0,0,18,21,0,33,3.530,1.387,1.879,2.956,4.355
12,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,25,0,0,3.538,1.387,1.468,1.761,1.768
4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,3.532,1.387,1.040,1.499,1.506
8,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,17,21,29,0,3.543,1.387,1.124,2.083,2.504
13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.550,1.387,1.643,1.951,1.954
7,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,27,0,3.549,1.387,1.092,1.546,1.606
16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,31,3.549,1.381,1.235,1.707,3.066
9,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,20,33,0,0,3.554,1.388,1.428,2.218,2.569
16,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,21,30,0,0,3.551,1.387,2.182,2.641,2.653
10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.561,1.387,1.292,1.570,1.573
9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,31,0,3.561,1.387,0.832,1.499,5.991
12,3,1,0,1,2,1,2,0,0,0,0,0,0,0,0,19,0,25,30,3.576,1.388,1.477,3.147,6.289
10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3.576,1.387,1.084,1.408,1.416
5,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,0,0,3.562,1.382,1.040,1.879,2.564
10,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,31,0,0,3.562,1.387,0.817,1.360,1.719
11,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0,36,0,53,37,3.442,1.388,1.561,2.416,3.868
9,1,3,3,1,0,2,0,0,0,0,0,0,0,0,0,21,23,0,0,3.443,1.387,1.480,2.906,3.645
9,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,19,0,37,0,3.450,1.387,0.988,1.449,23.661
11,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,18,25,37,0,3.468,1.387,1.626,2.302,2.370
9,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,18,0,23,0,3.494,1.387,1.415,2.022,2.098
11,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,21,0,0,29,3.494,1.381,1.299,2.033,3.427
9,4,3,2,0,0,1,0,0,0,0,0,0,0,0,0,21,30,0,0,3.496,1.387,1.756,2.698,3.060
13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.519,1.387,1.474,1.593,1.593
9,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,29,0,3.487,1.388,1.702,2.407,2.472
10,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,3.479,1.387,1.485,2.267,2.647
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,3.464,1.387,0.733,0.774,0.774
7,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,27,3.465,1.388,1.288,2.115,3.503
10,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,31,25,0,0,3.439,1.381,1.210,1.796,1.839
11,2,3,0,1,1,2,1,0,0,0,0,0,0,1,0,22,0,23,25,3.437,1.387,1.636,3.354,73.763
15,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,18,28,29,0,3.473,1.387,1.809,2.401,2.474
14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,3.457,1.387,1.504,1.776,1.780
11,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.457,1.387,1.033,1.934,2.651
10,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,21,26,0,0,3.458,1.388,1.306,2.081,2.445
11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.462,1.387,1.691,2.111,2.117
6,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,11,23,23,31,3.489,1.382,0.805,1.581,3.022
7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,3.484,1.387,0.810,0.957,0.959
10,2,3,0,1,0,2,0,0,0,0,0,0,0,0,0,34,0,0,0,3.418,1.388,1.548,2.725,3.453
5,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,27,22,0,0,3.404,1.387,1.124,1.804,1.835
14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.404,1.387,1.237,1.378,1.380
12,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,15,38,0,0,3.422,1.388,1.465,1.926,1.940
10,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,25,33,0,3.422,1.387,0.992,1.407,1.472
11,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,21,25,0,0,3.425,1.382,1.684,2.278,2.294
13,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,21,23,0,29,3.428,1.387,1.319,2.500,4.607
9,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,31,0,3.431,1.387,1.600,2.294,2.360
6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,18,23,0,0,3.450,1.387,1.237,1.719,1.730
11,3,0,0,2,0,1,0,0,1,0,0,0,0,0,0,21,0,0,0,3.453,1.387,1.286,2.206,14.366
12,2,2,1,0,2,1,0,0,0,0,0,0,0,0,0,25,19,25,0,3.435,1.387,1.584,2.673,3.150
12,3,2,1,1,0,2,0,0,0,0,0,0,0,0,0,25,21,0,0,3.409,1.387,1.728,2.921,3.655
6,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,28,25,0,3.409,1.381,0.791,1.393,1.469
8,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,3.386,1.388,1.825,2.836,3.216
9,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,23,22,21,0,3.383,1.387,1.108,1.646,1.717
5,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.420,1.344,1.487,2.151,2.175
12,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,33,19,0,29,3.390,1.387,1.460,2.691,8.785
11,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,15,29,19,0,3.408,1.387,1.843,2.730,2.803
10,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,19,23,29,0,3.415,1.387,1.603,2.375,2.446
5,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,23,0,0,3.431,1.382,1.004,1.300,1.311
6,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,22,23,0,0,3.428,1.387,1.851,2.691,2.707
12,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19,33,0,0,3.448,1.387,1.356,2.245,7.182
12,3,3,2,0,2,0,1,0,0,0,0,0,0,0,0,26,26,35,41,3.413,1.387,1.928,3.283,4.818
12,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0,0,3.415,1.387,1.739,2.326,2.339
10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.417,1.387,1.056,1.212,1.214
12,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,17,25,34,0,3.441,1.387,1.574,2.335,2.459
3,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,19,19,0,0,3.454,1.382,0.854,1.596,6.197
10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,29,0,0,3.471,1.387,0.960,1.217,1.237
11,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,21,25,0,0,3.475,1.387,1.527,2.082,2.436
8,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,19,19,0,0,3.487,1.387,1.225,1.920,2.275
16,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,3.493,1.387,1.802,2.537,2.902
11,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,22,0,0,3.510,1.387,1.267,1.708,1.728
6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,21,27,0,0,3.511,1.387,1.314,1.726,1.735
13,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0,17,23,0,0,3.533,1.382,1.466,2.493,3.202
5,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,20,29,0,0,3.543,1.387,1.417,2.363,2.730
8,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,3.565,1.387,1.032,1.945,2.640
12,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,19,29,0,0,3.584,1.387,1.601,2.027,2.049
8,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,24,26,0,0,3.565,1.387,0.940,1.499,1.849
8,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,18,24,30,0,3.580,1.387,1.115,1.824,1.947
13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.580,1.387,1.255,1.493,1.497
8,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,18,0,0,29,3.616,1.383,1.209,1.987,3.651
11,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,27,23,27,0,3.579,1.387,1.602,2.372,2.453
16,2,6,2,0,1,0,0,0,0,1,1,0,0,0,0,21,23,25,0,3.578,1.387,2.446,3.702,73.490
7,4,5,2,1,1,0,0,0,0,0,0,0,0,0,0,19,26,29,0,3.596,1.387,1.902,3.006,3.095
12,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,21,0,45,0,3.595,1.387,1.477,2.331,2.728
12,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,3.588,1.387,1.273,1.723,1.749
11,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,25,0,3.583,1.387,1.444,1.758,1.814
15,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,17,23,25,0,3.603,1.382,1.558,2.010,2.072
4,3,1,2,0,0,1,1,0,0,0,0,0,0,0,0,20,24,0,37,3.608,1.387,0.915,1.925,3.599
12,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,27,0,27,29,3.589,1.387,1.501,2.499,3.908
9,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,21,24,26,0,3.587,1.387,1.338,2.153,2.278
22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.586,1.387,1.731,1.799,1.799
13,2,3,3,1,0,0,1,0,0,0,0,0,0,0,0,22,23,0,39,3.578,1.388,1.828,2.946,4.318
10,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,26,0,0,0,3.549,1.387,1.464,2.482,3.169
9,3,4,2,0,0,1,0,0,0,0,0,0,0,0,0,20,26,0,0,3.556,1.382,1.761,2.774,3.133
9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.556,1.387,0.969,1.200,1.204
11,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,22,32,39,0,3.546,1.388,1.483,2.161,2.245
7,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,29,24,0,0,3.524,1.387,1.080,1.634,1.663
10,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,28,21,0,0,3.420,1.387,1.765,2.460,2.822
8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,23,31,0,0,3.413,1.387,1.244,1.625,1.634
4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.415,1.387,0.437,0.469,0.470
10,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,22,24,0,0,3.413,1.388,1.794,2.617,2.650
8,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,3.440,1.382,1.616,2.385,2.744
5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,3.421,1.387,1.092,1.394,1.398
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.421,1.387,0.612,0.630,0.630
17,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.421,1.388,1.626,2.211,2.568
12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,3.417,1.388,1.258,1.514,1.521
11,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,21,0,3.426,1.387,1.119,1.378,1.436
12,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,39,0,3.423,1.387,1.645,2.150,2.212
10,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.443,1.382,1.528,2.080,2.115
7,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,17,0,23,0,3.455,1.387,0.741,1.529,1.968
10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,3.442,1.387,1.149,1.241,1.241
17,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,20,25,21,37,3.454,1.388,1.780,2.965,4.779
11,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,22,23,0,35,3.448,1.387,1.562,2.238,3.633
10,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,21,23,0,0,3.454,1.387,1.955,2.634,2.660
6,6,5,3,1,2,1,0,0,0,0,0,0,0,0,0,21,28,26,0,3.460,1.345,2.304,4.156,4.677
12,3,4,2,0,1,0,0,0,0,0,0,0,0,0,0,21,27,27,0,3.463,1.382,2.046,2.955,3.030
10,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,21,25,25,33,3.465,1.387,1.396,2.315,3.762
11,3,3,1,1,0,1,1,0,0,0,0,0,0,0,0,22,27,0,35,3.460,1.387,1.778,3.090,4.849
9,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3.477,1.387,1.590,2.175,2.184
11,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.489,1.387,1.421,1.825,1.844
9,4,0,4,0,0,1,0,0,0,0,0,0,0,0,0,23,25,0,0,3.471,1.387,1.396,2.206,2.575
12,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.515,1.387,1.866,2.305,2.311
10,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.521,1.383,1.183,1.475,1.492
9,4,5,1,1,1,1,0,0,0,0,0,0,0,0,0,25,23,31,0,3.480,1.387,2.074,3.448,3.882
10,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,21,49,0,0,3.483,1.387,1.448,2.000,2.353
9,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,3.500,1.387,1.268,1.893,13.520
11,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,3.501,1.387,1.776,2.520,2.561
10,8,1,1,0,1,0,1,0,0,0,0,0,0,0,0,21,29,25,27,3.504,1.387,1.989,2.927,4.357
9,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,17,31,0,0,3.526,1.387,1.152,1.653,23.351
10,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,23,25,0,0,3.482,1.382,2.431,3.081,3.092
7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,3.469,1.387,1.099,1.411,1.429
7,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,21,25,27,0,3.470,1.387,1.037,1.572,1.639
7,4,2,2,2,2,0,1,0,0,0,0,0,0,0,0,21,25,23,27,3.473,1.387,1.546,3.019,4.556
7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.486,1.387,1.663,2.203,2.211
9,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,19,17,25,0,3.492,1.387,1.392,2.272,2.370
7,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,3.474,1.387,1.345,1.842,1.860
17,5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,22,35,0,0,3.465,1.383,2.178,3.351,8.297
13,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,17,25,0,43,3.477,1.387,1.656,2.597,3.999
13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3.477,1.387,1.028,1.149,1.155
9,5,7,0,1,1,0,0,0,0,0,0,0,0,0,0,21,0,27,0,3.480,1.388,2.459,3.656,3.741
13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.483,1.387,1.489,1.609,1.610
9,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,18,21,39,45,3.509,1.388,1.431,2.358,3.788
11,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,19,0,0,31,3.535,1.387,1.475,2.074,3.443
9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,3.530,1.383,1.261,1.625,1.630
7,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,22,29,25,0,3.524,1.387,1.041,1.576,1.645
10,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,19,24,0,29,3.530,1.387,1.175,2.267,3.983
11,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,3.529,1.387,1.511,2.134,2.481
7,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,27,21,49,0,3.497,1.387,1.185,1.856,1.937
13,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,19,21,0,0,3.508,1.387,1.491,2.320,2.702
17,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,21,43,0,0,3.509,1.387,2.009,2.421,2.430
11,6,2,1,0,0,1,0,1,0,0,0,0,0,0,0,23,25,0,0,3.481,1.383,1.973,3.140,8.051
7,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.498,1.387,1.274,1.777,1.797
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.499,1.387,0.405,0.455,0.455
8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.521,1.388,1.256,1.471,1.473
2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,3.510,1.387,0.869,1.241,1.247
7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,21,19,0,0,3.511,1.388,0.725,0.973,0.993
6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,3.457,1.387,1.157,1.458,1.462
6,2,3,2,0,1,2,1,0,0,0,0,0,0,0,0,22,35,41,33,3.453,1.383,1.323,3.094,5.261
7,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,19,25,35,0,3.460,1.387,1.041,1.577,1.644
8,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3.450,1.387,1.857,2.375,2.395
12,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,16,25,0,41,3.478,1.387,1.217,2.057,3.785
8,2,4,1,0,2,0,0,0,0,0,0,0,0,0,0,19,23,30,0,3.490,1.387,1.564,2.522,2.649
8,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.493,1.387,1.266,1.516,1.532
11,3,2,1,1,0,1,0,0,0,1,0,0,0,0,0,19,21,0,0,3.510,1.387,1.595,2.552,24.687
12,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,23,25,29,0,3.505,1.383,1.589,2.357,2.440
7,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,23,0,21,0,3.500,1.387,0.988,1.745,2.152
9,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,21,25,29,0,3.502,1.387,1.694,2.673,3.098
10,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,19,25,33,0,3.519,1.387,1.266,1.841,1.923
10,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3.519,1.387,1.150,1.571,1.585
4,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,23,25,27,0,3.513,1.388,0.998,2.383,3.153
10,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,18,0,27,0,3.530,1.387,1.019,1.586,1.985
11,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,21,0,29,0,3.530,1.383,1.582,2.272,2.350
12,2,3,2,1,1,1,0,0,0,0,0,0,0,0,0,24,21,21,0,3.513,1.387,1.762,2.961,3.393
11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3.513,1.387,0.868,0.984,0.989
9,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,21,26,21,0,3.513,1.346,0.939,1.362,1.431
11,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,22,23,0,0,3.508,1.387,1.462,1.957,1.980
12,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,21,0,0,3.525,1.387,1.474,1.767,1.774
10,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,18,21,25,0,3.541,1.387,1.518,2.178,2.245
10,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,17,0,0,37,3.583,1.383,1.394,2.266,3.947
6,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,39,19,0,31,3.532,1.387,0.823,1.496,2.863
14,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,23,0,0,27,3.505,1.387,1.847,2.767,4.480
9,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3.505,1.387,1.311,1.945,2.009
10,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,23,0,0,3.511,1.388,1.203,1.470,1.477
10,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,20,0,0,49,3.522,1.387,1.279,1.856,3.229
5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,16,23,25,0,3.550,1.387,0.839,1.274,1.337
14,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,33,25,0,0,3.516,1.383,1.715,2.326,75.327
8,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,21,23,33,0,3.516,1.387,0.788,1.104,1.166
13,3,2,1,0,1,1,2,0,0,0,0,0,0,0,0,21,21,23,52,3.517,1.387,1.735,3.335,6.466
