OPC-N3 Iss1.1 FirmwareVer=1.17............................BS
OPC-N3 177470302                                            
Config info:
LaserDAC,156
FanDAC,255
ToFtoSFRfactor,58
PVP(us/48),48
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23
BoundaryADC,14,40,80,120,145,215,340,590,846,1363,2029,2848,4119,5527,7076,8624,10204,11815,13457,15897,18305,20698,22966,25140,27158
Boundary_um,0.350,0.460,0.660,1.000,1.300,1.700,2.300,3.000,4.000,5.200,6.500,8.000,10.000,12.000,14.000,16.000,18.000,20.000,22.000,25.000,28.000,31.000,34.000,37.000,40.000
BinWeighting,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Temp(C),RH(%),PM_1.000(ug/m^3),PM_2.500(ug/m^3),PM_10.000(ug/m^3),#RjtGlitch,#RjtLong,#RjtRatio,#RjtRange,#FanRevs,LaserStatus
13,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,31,0,0,0.680,4.970,27.141,27.733,0.366,0.881,0.939,1,0,9,2,0,609
15,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,0,0,0.680,4.930,27.154,27.718,0.343,0.626,0.639,1,0,9,2,0,609
12,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,35,0,0.680,4.980,27.154,27.718,0.319,2.628,4.504,1,0,18,2,0,609
13,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0.680,4.980,27.168,27.733,0.470,0.831,0.844,2,0,16,3,0,609
12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.980,27.141,27.733,0.203,0.234,0.234,0,0,18,2,0,608
18,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.680,5.050,27.154,27.718,0.439,1.199,1.301,1,0,12,2,0,609
12,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,5.150,27.168,27.733,0.344,0.736,0.786,1,0,9,2,0,609
14,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,39,0,0.680,5.170,27.168,27.733,0.559,1.657,1.998,0,0,13,2,0,609
17,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,32,0,0.680,5.110,27.168,27.719,0.263,1.025,1.356,1,0,10,0,0,609
9,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,29,0,0.680,5.100,27.181,27.719,0.257,3.309,6.541,0,0,13,1,0,609
28,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,43,39,0,0.680,4.930,27.168,27.704,0.526,1.594,1.950,0,0,19,4,0,609
15,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,36,0,0.680,4.950,27.197,27.705,0.335,1.151,1.493,1,0,11,2,0,609
15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,0,0,0.680,4.940,27.181,27.704,0.318,0.489,0.496,1,0,13,2,0,609
16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,4.960,27.154,27.733,0.302,0.362,0.362,2,0,10,1,0,609
17,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.960,27.168,27.719,0.470,0.565,0.566,1,0,13,1,0,609
16,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,5.010,27.181,27.719,0.451,0.882,0.934,1,0,11,1,0,609
13,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,0,0,0.680,5.030,27.181,27.673,0.317,0.487,0.493,1,0,14,0,0,609
10,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,4.970,27.181,27.736,0.208,1.115,13.135,2,0,12,2,0,609
14,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0.680,4.970,27.168,27.704,0.360,0.897,0.956,2,0,21,1,0,609
17,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,30,0,0.680,4.880,27.181,27.704,0.440,1.644,2.044,1,0,10,2,0,609
11,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,42,0,0.680,4.690,27.168,27.658,0.258,1.115,1.476,1,0,17,2,0,609
18,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.690,27.211,27.676,0.265,1.503,3.079,1,0,16,3,0,609
19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.690,27.181,27.704,0.325,0.387,0.387,2,0,9,0,0,609
7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,31,0,0,0.680,4.640,27.181,27.719,0.190,0.341,0.348,1,0,19,0,0,609
13,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,0,0,0.680,4.660,27.211,27.676,0.515,1.355,1.430,2,0,10,2,0,609
16,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35,0,0,0.680,4.720,27.197,27.690,0.443,0.988,1.049,1,0,13,0,0,609
11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.710,27.211,27.617,0.220,0.230,0.230,3,0,18,2,0,609
11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.700,27.181,27.631,0.142,0.146,0.146,0,0,12,0,0,609
9,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,0,0,0.680,4.720,27.224,27.663,0.348,0.532,0.539,0,0,16,1,0,609
11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.710,27.224,27.632,0.292,0.356,0.356,0,0,20,0,0,609
19,4,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,37,0,0.680,4.750,27.211,27.676,0.639,3.752,17.102,3,0,14,1,0,609
11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,32,0,0,0.680,4.710,27.224,27.663,0.256,0.407,0.414,0,0,19,3,0,609
9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.700,27.181,27.631,0.209,0.244,0.244,3,0,11,1,0,609
18,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0.680,4.690,27.197,27.646,0.455,0.667,0.674,1,0,13,1,0,609
17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.670,4.720,27.197,27.660,0.340,0.356,0.356,0,0,16,0,0,608
14,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,0,0,0.680,4.660,27.181,27.598,0.526,2.183,15.070,2,0,10,3,0,609
12,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,0,0,0.680,4.610,27.224,27.632,0.316,2.976,6.191,3,0,9,0,0,609
12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,4.630,27.197,27.631,0.281,0.344,0.344,1,0,18,2,0,609
7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.650,27.224,27.649,0.149,1.396,2.986,0,0,17,3,0,609
17,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,4.580,27.211,27.585,0.500,1.340,1.453,0,0,18,3,0,609
9,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.570,27.211,27.585,0.301,1.689,14.817,0,0,5,0,0,608
10,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,55,0,0.680,4.510,27.211,27.617,0.193,2.017,15.638,0,0,13,0,0,608
13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.510,27.224,27.571,0.401,0.525,0.526,2,0,11,1,0,609
14,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,43,0,0.680,4.550,27.211,27.571,0.353,1.241,1.614,1,0,11,3,0,609
12,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,25,0,0,0.680,4.560,27.211,27.632,0.361,1.427,85.677,2,0,19,1,0,609
12,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,32,0,0.680,4.550,27.224,27.617,0.381,1.643,2.072,2,0,12,0,0,608
9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0.680,4.510,27.224,27.617,0.191,0.225,0.225,0,0,10,4,0,608
19,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,36,0,0.680,4.520,27.224,27.632,0.356,1.246,1.621,0,0,14,3,0,609
12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.530,27.224,27.571,0.351,0.446,0.447,0,0,19,2,0,608
9,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0.680,4.420,27.237,27.586,0.377,0.860,0.919,0,0,11,3,0,608
22,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,45,0,0.680,4.400,27.237,27.573,0.598,1.606,1.993,2,0,20,3,0,608
17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,4.440,27.224,27.571,0.218,0.223,0.223,1,0,14,1,0,609
19,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,39,0,0.680,4.450,27.224,27.571,0.718,2.350,2.803,1,0,22,0,0,608
13,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,53,0,0.680,4.430,27.237,27.557,0.473,1.420,1.803,3,0,18,3,0,610
19,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,49,0,0,0.680,4.440,27.237,27.586,0.487,1.091,1.157,2,0,15,4,0,610
20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,34,0,0.680,4.460,27.224,27.571,0.395,1.678,2.115,2,0,9,3,0,610
8,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,0,0,0.680,4.460,27.237,27.603,0.543,1.587,1.710,0,0,15,0,0,609
17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.480,27.253,27.573,0.308,0.346,0.346,1,0,16,4,0,609
11,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,0.680,4.460,27.267,27.559,0.234,1.106,1.486,0,0,13,1,0,608
11,0,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0.680,4.460,27.224,27.527,0.573,3.650,5.804,0,0,20,0,0,608
19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,0,0,0.680,4.420,27.253,27.557,0.363,0.525,0.533,0,0,17,0,0,609
13,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.450,27.280,27.545,0.447,1.906,15.388,1,0,7,1,0,609
13,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,30,0,0.680,4.450,27.267,27.544,0.387,1.445,1.833,0,0,10,3,0,609
13,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,59,0.680,4.480,27.253,27.557,0.324,2.124,7.458,0,0,10,4,0,608
10,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,4.500,27.267,27.576,0.224,1.542,3.185,0,0,15,4,0,609
9,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,32,0,0.680,4.480,27.224,27.554,0.341,1.270,1.649,0,0,12,0,0,609
20,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,4.460,27.237,27.541,0.469,0.947,1.005,1,0,11,4,0,609
9,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,30,0,0,0.680,4.390,27.280,27.545,0.430,1.429,1.553,0,0,13,0,0,609
14,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31,0,0,0.680,4.430,27.267,27.544,0.445,2.326,4.061,2,0,6,1,0,609
13,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,30,0,0.680,4.480,27.253,27.544,0.505,1.470,1.849,0,0,9,0,0,609
19,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,35,0.680,4.490,27.280,27.531,0.385,1.780,7.045,1,0,16,3,0,609
14,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.680,4.430,27.280,27.576,0.445,1.285,1.401,0,0,15,1,0,609
19,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,32,0,0.680,4.470,27.267,27.544,0.480,1.536,1.922,2,0,7,1,0,609
10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.450,27.267,27.530,0.194,0.203,0.203,3,0,8,2,0,609
14,2,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,0,45,0.680,4.460,27.253,27.513,0.599,5.050,13.687,0,0,12,1,0,609
14,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,37,0,0.680,4.500,27.267,27.516,0.303,1.196,1.572,1,0,17,2,0,608
17,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,35,31,0,0.680,4.480,27.280,27.499,0.609,3.133,5.176,0,0,14,1,0,609
15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.510,27.267,27.516,0.349,0.416,0.417,3,0,15,3,0,609
18,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.510,27.293,27.502,0.479,1.492,27.425,1,0,20,0,0,609
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.530,27.280,27.516,0.159,0.163,0.163,1,0,12,3,0,609
17,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,44,0,0,0.680,4.510,27.267,27.559,0.442,0.610,0.617,2,0,12,1,0,609
14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0.680,4.460,27.267,27.484,0.379,0.476,0.477,1,0,17,2,0,609
16,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,47,0,0.680,4.490,27.293,27.502,0.707,3.951,17.812,0,0,10,0,0,609
11,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,42,0.680,4.480,27.267,27.530,0.269,1.664,6.941,2,0,14,0,0,609
8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0.680,4.410,27.280,27.486,0.277,0.345,0.346,1,0,16,2,0,608
12,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,34,0,0.680,4.510,27.309,27.518,0.413,3.445,5.836,0,0,12,3,0,609
19,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,0,0,0.680,4.530,27.293,27.457,0.564,2.461,4.157,3,0,13,1,0,609
21,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,32,42,0.680,4.580,27.323,27.458,0.464,2.701,8.232,1,0,18,3,0,609
15,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.680,4.620,27.280,27.486,0.336,0.767,0.823,0,0,13,1,0,609
16,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,36,0.680,4.680,27.293,27.486,0.452,1.823,6.875,0,0,11,1,0,609
12,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,4.570,27.280,27.470,0.451,1.815,3.434,1,0,12,0,0,609
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0.680,4.490,27.309,27.489,0.210,0.216,0.216,0,0,10,2,0,609
9,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,0,0,0.680,4.530,27.293,27.470,0.417,2.284,3.981,1,0,18,1,0,609
13,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,32,0,0,0.680,4.500,27.280,27.499,0.317,0.478,0.485,2,0,11,2,0,609
14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0.670,4.500,27.309,27.472,0.343,0.533,0.541,0,0,13,3,0,609
11,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,0,0,0.680,4.510,27.309,27.502,0.446,1.044,1.108,0,0,13,0,0,609
15,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0.680,4.510,27.309,27.489,0.311,0.470,0.477,0,0,15,0,0,609
16,2,3,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,27,30,0,0.680,4.480,27.309,27.489,0.838,3.181,63.381,0,0,12,1,0,609
14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,4.540,27.293,27.425,0.335,0.402,0.403,1,0,17,1,0,609
21,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,31,0,0.680,4.380,27.309,27.502,0.493,1.393,1.780,0,0,13,1,0,609
8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.360,27.323,27.443,0.175,0.184,0.184,0,0,11,0,0,609
12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0.680,4.310,27.280,27.425,0.302,0.369,0.370,0,0,13,1,0,609
8,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,40,0,0.680,4.280,27.309,27.412,0.305,1.374,1.778,0,0,16,1,0,609
17,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,36,35,0,0.680,4.320,27.293,27.457,0.660,3.279,5.398,2,0,15,3,0,609
13,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,31,0,0.680,4.360,27.323,27.458,0.537,3.363,5.514,1,0,8,1,0,609
9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,47,0.680,4.360,27.309,27.457,0.264,1.847,7.276,1,0,14,0,0,609
15,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,38,0,0,0.680,4.380,27.309,27.412,0.415,0.735,0.750,0,0,16,1,0,609
21,4,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,0,0,0.680,4.360,27.309,27.426,0.788,2.924,4.694,1,0,16,1,0,609
12,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,0,60,0,0.680,4.350,27.309,27.489,0.403,1.336,74.838,0,0,5,3,0,609
13,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,32,0,0.680,4.300,27.323,27.399,0.329,1.658,2.112,0,0,25,0,0,609
18,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,0,0.680,4.330,27.309,27.457,0.679,1.615,1.697,0,0,13,1,0,609
10,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,0,0,0.680,4.390,27.323,27.489,0.385,0.584,0.591,1,0,9,1,0,609
16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0.680,4.390,27.309,27.426,0.341,0.531,0.539,1,0,18,2,0,609
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.400,27.309,27.457,0.157,0.163,0.163,0,0,12,0,0,609
15,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,0,0,0.680,4.460,27.309,27.472,0.533,1.167,1.232,0,0,12,2,0,609
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,4.410,27.323,27.426,0.247,0.254,0.254,0,0,14,1,0,609
17,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,31,0,0.680,4.360,27.323,27.458,0.465,1.810,2.258,2,0,15,1,0,609
15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,0,0,0.680,4.390,27.323,27.412,0.358,0.550,0.558,1,0,13,1,0,609
9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.420,27.293,27.425,0.250,0.289,0.290,2,0,21,1,0,609
13,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.410,27.323,27.443,0.291,2.685,29.834,2,0,10,3,0,609
18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0.680,4.410,27.336,27.443,0.349,1.644,2.086,0,0,13,1,0,609
17,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,42,0,0.680,4.430,27.293,27.440,0.364,2.575,4.627,0,0,12,1,0,609
17,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0.680,4.380,27.336,27.426,0.339,0.765,0.823,2,0,17,1,0,609
22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0.680,4.380,27.349,27.402,0.344,0.504,0.511,1,0,21,2,0,609
20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0.680,4.340,27.309,27.412,0.348,0.776,0.835,0,0,11,2,0,609
21,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.350,27.323,27.412,0.549,1.044,1.103,0,0,10,2,0,609
12,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.430,27.309,27.426,0.498,0.606,0.607,0,0,13,3,0,609
15,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,35,0,0,0.680,4.440,27.349,27.444,0.382,0.574,0.581,1,0,15,0,0,609
22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.440,27.336,27.415,0.433,0.502,0.503,1,0,15,1,0,609
14,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,0,0,0.680,4.470,27.349,27.402,0.433,0.655,0.662,1,0,16,4,0,609
16,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.440,27.336,27.443,0.421,0.494,0.495,0,0,15,0,0,609
13,1,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,26,0,0,0.680,4.390,27.323,27.426,0.580,2.166,28.873,1,0,8,3,0,609
12,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,37,0,0,0.680,4.430,27.323,27.399,0.399,1.897,3.574,1,0,18,3,0,609
11,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,40,0,0,0.680,4.450,27.336,27.399,0.660,1.714,1.837,0,0,4,1,0,609
12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.470,27.336,27.399,0.253,0.290,0.291,2,0,11,3,0,609
10,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,29,0,0.680,4.450,27.349,27.415,0.409,1.471,1.859,2,0,11,4,0,609
9,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,30,0,0.680,4.430,27.368,27.402,0.437,1.654,2.051,0,0,20,1,0,609
