OPC-N3 Iss1.1 FirmwareVer=1.17............................BS
OPC-N3 177470302                                            
Config info:
LaserDAC,156
FanDAC,255
ToFtoSFRfactor,58
PVP(us/48),48
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23
BoundaryADC,14,40,80,120,145,215,340,590,846,1363,2029,2848,4119,5527,7076,8624,10204,11815,13457,15897,18305,20698,22966,25140,27158
Boundary_um,0.350,0.460,0.660,1.000,1.300,1.700,2.300,3.000,4.000,5.200,6.500,8.000,10.000,12.000,14.000,16.000,18.000,20.000,22.000,25.000,28.000,31.000,34.000,37.000,40.000
BinWeighting,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Temp(C),RH(%),PM_1.000(ug/m^3),PM_2.500(ug/m^3),PM_10.000(ug/m^3),#RjtGlitch,#RjtLong,#RjtRatio,#RjtRange,#FanRevs,LaserStatus
16,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0.680,4.580,26.733,28.744,0.403,1.792,84.331,0,0,22,4,0,609
15,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,35,0,0.680,4.580,26.733,28.790,0.461,1.829,43.473,0,0,14,1,0,609
13,3,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,37,0.680,4.610,26.762,28.793,0.538,3.088,8.383,0,0,21,1,0,609
17,4,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,37,29,0,0.680,4.680,26.746,28.734,0.625,3.136,5.098,2,0,14,3,0,609
18,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.700,26.719,28.715,0.388,0.814,0.869,0,0,14,0,0,609
14,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.690,26.746,28.702,0.398,1.699,3.276,0,0,9,2,0,609
13,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.720,26.762,28.703,0.355,2.866,5.999,1,0,25,4,0,609
16,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,34,0,0.680,4.750,26.762,28.688,0.477,2.656,15.643,0,0,15,3,0,609
16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.730,26.762,28.688,0.308,0.345,0.345,0,0,12,7,0,609
17,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,33,0,0.680,4.750,26.762,28.717,0.652,2.067,2.485,2,1,16,5,0,609
13,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.760,26.778,28.657,0.356,1.635,3.189,1,0,15,0,0,608
12,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,41,59,0.680,4.790,26.762,28.656,0.488,3.688,9.344,1,0,9,1,0,608
20,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,0,0,0.680,4.760,26.791,28.690,0.491,1.056,1.117,1,0,15,4,0,608
16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.750,26.778,28.657,0.255,0.288,0.288,1,0,21,3,0,609
18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.750,26.791,28.628,0.363,0.427,0.428,0,0,22,3,0,609
18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.760,26.791,28.598,0.336,0.398,0.399,1,0,12,3,0,609
13,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,46,0,0.680,4.710,26.778,28.615,0.468,2.535,3.309,0,0,19,4,0,609
19,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.680,4.710,26.805,28.628,0.346,2.243,47.438,0,0,15,1,0,609
10,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,4.730,26.791,28.615,0.256,3.089,6.270,0,0,18,3,0,609
9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.750,26.805,28.569,0.207,0.241,0.241,3,0,12,1,0,609
17,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.740,26.805,28.644,0.452,2.478,4.147,1,0,17,6,0,609
18,1,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,0,0,0.680,4.710,26.831,28.662,0.532,3.337,28.818,0,0,18,0,0,609
22,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,4.650,26.818,28.587,0.538,0.664,0.665,3,0,16,2,0,609
13,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,37,0,0,0.680,4.690,26.818,28.555,0.402,0.613,0.620,1,0,16,2,0,609
11,3,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,32,38,0.680,4.680,26.831,28.587,0.479,3.424,8.947,1,0,11,3,0,609
8,5,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,36,32,37,0.680,4.650,26.818,28.616,0.695,3.504,9.015,2,0,24,3,0,609
14,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,34,0,0.680,4.550,26.847,28.574,0.355,2.087,2.832,0,0,26,2,0,609
8,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,35,0,0.680,4.570,26.861,28.589,0.360,1.298,1.670,0,0,29,3,0,610
7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,0,0,0.680,4.550,26.847,28.557,0.275,0.436,0.443,0,0,27,2,0,609
19,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,34,0,0.680,4.560,26.861,28.511,0.353,1.235,1.607,0,1,10,2,0,610
16,4,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.600,26.861,28.543,0.450,3.031,68.955,2,0,25,2,0,610
16,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,39,0,0.680,4.600,26.861,28.528,0.584,2.873,3.673,1,0,16,3,0,609
14,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,0,0,0.680,4.630,26.847,28.511,0.413,1.931,14.895,0,0,16,2,0,610
11,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,35,0,0.680,4.690,26.874,28.514,0.399,1.291,1.653,1,0,9,3,0,610
13,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0.680,4.660,26.861,28.528,0.374,2.260,40.176,2,0,12,4,0,610
12,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,36,0,0.680,4.650,26.847,28.497,0.262,1.100,1.465,1,0,21,6,0,610
18,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,0,0,0.680,4.670,26.887,28.470,0.572,0.818,0.826,0,0,14,2,0,610
12,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,34,0.680,4.620,26.887,28.470,0.357,2.106,7.279,4,0,12,1,0,610
17,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,48,40,0,0.680,4.510,26.903,28.473,0.611,2.573,3.332,0,0,16,1,0,610
20,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,33,0,0,0.680,4.430,26.874,28.422,0.659,1.328,1.394,1,0,15,3,0,610
15,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,0,0,0,0.680,4.440,26.903,28.487,0.409,0.483,6.436,1,0,21,1,0,610
11,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,31,0,0,0.680,4.500,26.887,28.455,0.484,2.077,15.416,0,0,15,2,0,610
15,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.520,26.887,28.470,0.472,0.973,1.031,1,0,15,1,0,610
12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.500,26.887,28.392,0.187,2.125,28.674,0,0,19,1,0,610
17,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,0,0,0.680,4.480,26.903,28.410,0.438,0.657,0.665,1,0,16,5,0,610
17,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.520,26.917,28.410,0.474,0.924,0.981,1,0,21,1,0,610
11,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,0,40,0,0.680,4.510,26.903,28.410,0.232,1.094,65.430,0,0,20,0,0,610
16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0.680,4.470,26.903,28.424,0.401,0.497,0.498,0,0,19,2,0,610
19,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,0,0,0.680,4.470,26.930,28.413,0.516,0.982,1.003,0,0,10,1,0,610
20,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.490,26.917,28.442,0.548,1.937,3.585,1,0,17,2,0,610
13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,0,0,0.680,4.480,26.944,28.413,0.329,0.517,0.524,0,0,17,2,0,610
16,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,44,37,0.670,4.460,26.930,28.397,0.333,2.630,8.395,0,0,14,0,0,610
13,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,33,30,42,0.680,4.380,26.917,28.383,0.567,3.454,9.304,1,0,22,3,0,610
17,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,4.410,26.944,28.369,0.506,1.945,3.622,2,0,22,2,0,610
20,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,4.550,26.930,28.383,0.444,0.491,0.491,1,0,17,0,0,610
17,4,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,32,0,0.680,4.590,26.944,28.386,0.423,4.322,19.685,1,0,12,2,0,610
13,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,45,0,0,0.680,4.570,26.944,28.386,0.285,1.393,83.543,0,0,16,2,0,610
18,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,39,0,0,0.680,4.590,26.930,28.368,0.455,0.646,69.424,1,0,16,4,0,610
16,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,40,0.680,4.640,26.930,28.337,0.294,4.101,12.382,4,0,17,2,0,610
10,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,36,0,0,0.680,4.680,26.944,28.354,0.326,2.102,3.744,1,0,24,1,0,610
12,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,24,0,0,0.680,4.650,26.973,28.400,0.395,0.608,0.615,1,0,15,1,0,610
16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.680,26.960,28.340,0.301,0.314,0.314,1,0,15,1,0,610
10,3,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,0,0,0.680,4.760,26.973,28.326,0.616,2.112,26.743,0,0,24,2,0,610
22,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,37,0,0,0.680,4.760,26.973,28.310,0.429,0.610,0.617,0,0,16,4,0,610
15,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,0,0.680,4.730,26.973,28.278,0.376,1.232,1.591,0,0,18,4,0,610
18,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.740,26.960,28.369,0.288,1.515,3.075,3,0,18,2,0,610
17,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,41,0,0.680,4.770,26.973,28.294,0.399,1.627,2.036,0,0,18,2,0,610
13,3,4,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28,0,44,0.680,4.800,26.986,28.236,0.646,3.524,10.003,0,0,16,2,0,610
13,2,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,4.740,26.960,28.308,0.375,2.861,29.149,0,0,14,1,0,610
13,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,35,42,42,0.680,4.740,26.986,28.296,0.498,3.164,8.569,0,0,19,1,0,610
17,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,4.820,27.000,28.328,0.277,1.190,13.583,2,0,20,2,0,610
16,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.830,26.986,28.310,0.587,3.310,5.054,0,0,16,3,0,610
17,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,36,0,0.680,4.760,26.986,28.296,0.504,2.663,3.436,0,0,22,2,0,610
16,2,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0.680,4.760,26.986,28.310,0.531,2.824,28.954,0,0,20,5,0,610
22,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.800,26.986,28.250,0.365,0.403,0.403,1,0,12,0,0,610
10,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,38,0,0,0.680,4.770,27.016,28.267,0.518,2.438,4.056,2,0,14,3,0,610
8,0,2,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,0,0.680,4.770,27.016,28.223,0.427,2.793,52.138,0,0,13,0,0,610
11,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.740,27.000,28.281,0.467,2.498,4.167,1,0,16,2,0,610
15,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,4.770,27.016,28.299,0.365,1.367,13.890,0,0,19,1,0,610
11,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,26,0,0,0.680,4.780,27.016,28.239,0.390,1.305,67.457,2,0,24,1,0,610
18,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,31,0.680,4.770,27.029,28.255,0.265,1.732,46.303,1,0,18,1,0,610
19,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,0,0,0.680,4.780,27.029,28.194,0.518,0.754,0.762,1,1,13,3,0,609
15,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.790,27.016,28.239,0.340,0.734,0.787,1,0,25,5,0,610
12,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.800,27.000,28.253,0.308,0.700,0.754,1,0,14,1,0,609
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.770,27.029,28.239,0.239,0.246,0.246,0,0,15,3,0,610
19,5,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,45,0,0.680,4.810,27.029,28.223,0.518,2.592,4.482,1,0,26,2,0,610
15,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,46,39,0,0.680,4.670,27.016,28.239,0.527,2.805,4.758,3,0,19,2,0,610
15,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.680,27.029,28.239,0.388,1.387,14.151,1,0,21,1,0,609
18,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,24,0,35,0,0.680,4.720,27.042,28.163,0.480,1.392,100.859,1,0,14,0,0,609
11,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0.680,4.640,27.029,28.148,0.397,0.951,1.013,1,0,14,2,0,610
9,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.640,27.042,28.209,0.369,0.854,0.910,0,0,18,1,0,609
12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,0,0,0.680,4.600,27.029,28.177,0.336,0.521,0.528,0,0,18,2,0,609
11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,4.690,27.029,28.177,0.345,0.414,0.414,0,0,17,3,0,609
16,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.710,27.016,28.207,0.387,0.922,25.698,1,0,15,2,0,609
16,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,32,0,0,0.680,4.670,27.042,28.148,0.400,0.585,0.592,0,0,13,2,0,610
8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.680,4.620,27.042,28.148,0.228,0.266,0.266,2,0,17,4,0,609
10,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,78,0,0.680,4.630,27.056,28.163,0.447,2.226,2.709,2,0,18,2,0,609
17,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.640,27.056,28.148,0.341,1.988,3.637,0,0,19,2,0,609
14,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,4.680,27.029,28.162,0.196,1.928,28.443,0,0,10,2,0,609
15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.700,27.056,28.163,0.351,0.393,0.393,1,0,10,2,0,609
11,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,27,0,0.680,4.740,27.072,28.136,0.308,1.345,41.569,0,0,15,1,0,609
16,3,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0.680,4.590,27.056,28.136,0.659,3.244,16.482,0,0,13,1,0,609
20,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,31,0,0.680,4.460,27.085,28.166,0.450,1.737,2.175,1,1,18,2,0,609
16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.510,27.042,28.104,0.340,0.355,0.355,0,0,10,1,0,610
15,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,33,0,0.680,4.520,27.042,28.120,0.270,2.407,4.417,0,0,15,3,0,609
13,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0.680,4.530,27.072,28.090,0.352,0.540,0.548,1,0,15,3,0,609
15,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,51,0,0.680,4.530,27.042,28.134,0.489,1.933,2.371,1,0,19,4,0,609
16,3,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,36,33,0.680,4.530,27.072,28.090,0.678,4.682,11.964,1,0,14,1,0,609
11,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,31,34,0.680,4.600,27.072,28.122,0.376,2.970,8.533,0,0,13,3,0,609
12,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,0,36,0.680,4.660,27.072,28.122,0.384,1.875,6.955,4,0,13,2,0,609
9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,4.700,27.085,28.122,0.245,0.307,0.307,1,0,19,2,0,609
14,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.710,27.085,28.152,0.381,1.323,26.155,1,0,18,3,0,609
21,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,34,0,0.680,4.570,27.085,28.061,0.478,3.470,5.829,2,0,15,1,0,609
13,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0.680,4.570,27.072,28.090,0.449,0.694,0.702,0,0,11,0,0,609
16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,35,0,0.680,4.580,27.098,28.062,0.256,1.103,1.473,1,0,13,3,0,609
18,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,4.530,27.085,28.061,0.467,0.939,0.997,0,0,14,2,0,609
15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,4.550,27.098,28.062,0.319,0.383,0.384,0,0,7,5,0,609
16,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,0,0,0.680,4.580,27.085,28.044,0.417,0.632,0.639,1,0,19,5,0,609
17,4,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,44,0,0.680,4.560,27.098,28.076,0.708,3.026,3.833,1,0,13,1,0,609
13,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,0,0,0.680,4.560,27.085,28.076,0.403,0.713,0.727,0,0,21,4,0,609
12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.560,27.098,28.062,0.212,0.220,0.220,0,0,20,1,0,609
8,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,32,0,0.680,4.550,27.112,28.062,0.297,1.210,1.583,1,0,19,3,0,609
14,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,56,0,0.680,4.580,27.098,28.030,0.346,1.597,2.023,1,0,12,1,0,609
24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.550,27.098,28.062,0.397,0.412,0.412,0,0,18,3,0,609
9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.680,4.550,27.112,28.094,0.162,1.528,6.724,1,0,13,2,0,609
8,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.680,4.550,27.085,28.030,0.215,1.611,6.807,1,0,21,3,0,609
10,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.570,27.112,28.003,0.402,0.872,0.929,2,0,19,4,0,609
18,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,38,0,0.680,4.550,27.112,28.030,0.569,3.278,5.340,0,0,15,3,0,609
14,2,1,0,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,43,0.680,4.540,27.098,28.003,0.358,3.862,156.431,0,0,18,4,0,608
20,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,0,0,0.680,4.530,27.128,28.020,0.479,1.045,1.109,1,0,10,4,0,609
12,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,0,0,0.680,4.570,27.128,28.033,0.600,1.740,1.867,1,0,20,2,0,609
15,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,0,0,0.680,4.610,27.112,28.020,0.564,1.548,1.667,1,0,20,1,0,609
14,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,0,0,0.680,4.560,27.112,28.003,0.601,1.253,1.317,0,0,13,2,0,609
22,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.680,4.530,27.128,27.989,0.296,1.263,14.449,1,0,18,0,0,609
11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.560,27.128,28.006,0.237,0.273,0.274,0,0,19,1,0,609
18,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,39,0,0.680,4.570,27.141,27.975,0.518,1.832,2.259,0,0,22,4,0,609
22,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,41,0,0.680,4.500,27.112,28.020,0.533,1.839,2.273,3,0,14,1,0,609
