OPC-N3 Iss1.1 FirmwareVer=1.17............................BS
OPC-N3 177470302                                            
Config info:
LaserDAC,156
FanDAC,255
ToFtoSFRfactor,58
PVP(us/48),48
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23
BoundaryADC,14,40,80,120,145,215,340,590,846,1363,2029,2848,4119,5527,7076,8624,10204,11815,13457,15897,18305,20698,22966,25140,27158
Boundary_um,0.350,0.460,0.660,1.000,1.300,1.700,2.300,3.000,4.000,5.200,6.500,8.000,10.000,12.000,14.000,16.000,18.000,20.000,22.000,25.000,28.000,31.000,34.000,37.000,40.000
BinWeighting,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Temp(C),RH(%),PM_1.000(ug/m^3),PM_2.500(ug/m^3),PM_10.000(ug/m^3),#RjtGlitch,#RjtLong,#RjtRatio,#RjtRange,#FanRevs,LaserStatus
21,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,31,0,0.670,5.140,26.663,30.209,0.516,2.949,4.801,0,0,21,1,0,609
18,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,5.130,26.676,30.180,0.416,0.505,0.505,0,0,19,2,0,610
13,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,5.080,26.676,30.212,0.253,0.619,0.670,0,0,20,0,0,610
20,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,29,0,0.680,5.100,26.676,30.212,0.431,2.103,14.148,1,0,24,4,0,610
22,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,5.120,26.676,30.196,0.338,1.155,23.997,2,0,12,3,0,610
16,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,5.110,26.703,30.214,0.442,0.865,0.916,1,0,12,2,0,610
11,2,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,51,0,0.680,5.130,26.690,30.199,0.432,3.853,7.117,0,0,11,2,0,610
13,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,0,0,0.680,5.130,26.690,30.182,0.477,1.503,24.308,1,0,18,3,0,610
18,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0.680,4.800,26.703,30.136,0.508,0.936,0.990,1,0,19,4,0,610
20,3,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,36,0.680,4.810,26.690,30.167,0.567,2.659,7.681,2,0,15,4,0,610
18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.840,26.690,30.167,0.296,0.331,0.331,1,0,25,3,0,610
22,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,31,0,0.680,4.880,26.719,30.107,0.572,2.152,2.605,3,0,16,4,0,610
23,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,0,0,0.680,4.880,26.703,30.077,0.534,1.089,1.148,0,0,23,5,0,610
13,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,29,0,0.680,4.890,26.719,30.080,0.399,1.600,1.999,2,0,15,2,0,610
19,1,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,31,36,0,0.680,4.910,26.733,30.185,0.780,3.011,3.762,2,0,22,1,0,610
27,6,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,32,0,0.680,4.920,26.719,30.139,0.693,3.096,4.996,2,0,14,2,0,610
8,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,40,0,0.680,4.920,26.733,30.080,0.236,2.226,4.073,2,0,28,3,0,610
12,2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,36,31,36,0.680,4.920,26.733,30.139,0.574,4.565,11.288,3,0,21,3,0,610
18,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.940,26.746,30.109,0.612,1.790,1.947,2,0,23,0,0,610
21,1,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.950,26.733,30.095,0.629,2.364,14.537,3,0,22,1,0,610
12,6,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.990,26.762,30.081,0.424,1.637,25.126,0,0,18,3,0,610
14,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,29,0,0.680,4.920,26.733,30.063,0.327,1.148,1.492,1,0,21,3,0,610
18,6,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,38,0,0.680,4.990,26.746,30.081,0.623,2.609,3.340,3,0,22,2,0,610
15,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,31,0,0.680,4.900,26.791,30.054,0.313,1.135,1.481,3,0,15,2,0,610
9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.910,26.762,30.003,0.234,0.293,0.294,1,0,18,1,0,610
16,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.930,26.778,30.052,0.429,1.208,1.312,0,0,23,1,0,610
16,5,2,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,30,32,0.680,5.020,26.762,30.066,0.673,5.370,12.330,0,0,27,2,0,610
13,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,5.050,26.778,30.052,0.410,1.505,1.658,1,0,18,5,0,610
16,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,45,0.680,5.090,26.762,30.035,0.343,1.598,6.243,2,0,26,3,0,610
12,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0.680,5.090,26.791,30.054,0.466,1.378,1.486,0,0,17,1,0,610
18,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,0.680,5.090,26.791,30.022,0.277,0.815,76.382,0,0,18,2,0,610
12,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,34,0,0.680,4.960,26.805,29.948,0.491,1.815,2.215,1,0,25,4,0,610
12,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,40,0,35,0.680,4.960,26.791,29.948,0.489,2.264,7.088,3,0,18,4,0,610
10,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,31,36,0.680,4.980,26.805,30.025,0.283,2.313,7.400,0,0,14,0,0,610
19,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,36,0,0.680,4.980,26.805,30.008,0.382,2.375,52.662,0,0,15,5,0,610
32,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,0,0,0.680,4.930,26.818,29.935,0.620,2.106,3.619,1,0,23,2,0,609
14,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.680,4.840,26.805,29.919,0.488,1.636,1.795,0,0,18,3,0,610
6,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.870,26.818,29.980,0.297,1.895,3.467,0,0,17,2,0,610
18,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0.680,4.870,26.818,29.965,0.355,1.207,1.555,0,0,23,4,0,610
21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,4.920,26.818,29.951,0.287,0.296,0.296,0,0,25,4,0,610
18,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,34,0,0.680,4.940,26.818,29.903,0.420,1.608,2.003,1,0,18,2,0,610
19,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.940,26.831,29.951,0.458,0.528,0.529,0,0,14,3,0,610
22,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,37,0,0.680,4.980,26.818,29.935,0.563,2.953,3.974,1,0,18,4,0,610
19,1,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,37,0,0.680,4.920,26.831,29.935,0.595,3.709,29.340,1,0,20,3,0,610
13,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,0,0,0.680,4.950,26.831,29.889,0.392,1.735,3.235,4,0,22,2,0,609
13,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.960,26.805,29.887,0.234,1.607,41.196,2,0,14,2,0,609
9,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,0,0,0.680,5.020,26.847,29.921,0.507,2.226,3.757,0,0,14,5,0,609
14,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,5.080,26.861,29.907,0.474,2.393,3.950,0,0,17,4,0,609
12,3,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,0,0,0.680,5.040,26.861,29.892,0.717,1.725,1.835,1,0,16,1,0,609
19,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,5.060,26.847,29.875,0.538,2.155,3.668,2,0,20,5,0,609
20,6,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,37,0,0.680,5.060,26.861,29.864,0.412,2.788,27.646,0,0,14,1,0,609
14,5,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,34,35,0.680,4.930,26.847,29.875,0.480,3.019,8.216,1,0,18,1,0,609
6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,0,0,0.680,5.010,26.861,29.770,0.414,0.642,0.649,2,0,18,3,0,610
14,3,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,34,0,0.680,5.040,26.861,29.848,0.454,2.106,25.647,1,0,11,5,0,609
9,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,27,0,0,0.680,5.090,26.874,29.878,0.399,1.385,44.001,0,0,12,1,0,609
14,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,41,0,0,0.680,5.150,26.874,29.834,0.339,1.626,3.068,0,0,18,4,0,609
22,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,5.150,26.887,29.819,0.402,0.814,0.864,0,0,26,1,0,609
16,2,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,31,0,38,0.680,5.210,26.874,29.819,0.354,3.620,35.148,0,0,22,1,0,609
16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,5.130,26.887,29.819,0.260,0.292,0.292,2,0,18,3,0,609
17,6,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,27,0,0.680,5.190,26.861,29.832,0.568,1.618,1.956,2,0,19,1,0,609
14,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,0,0,0.670,5.100,26.903,29.745,0.743,1.526,1.591,5,0,19,1,0,609
13,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,44,0.680,5.150,26.917,29.837,0.297,2.291,29.590,2,0,14,2,0,609
15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,62,0.680,5.150,26.903,29.791,0.225,1.540,6.136,0,0,17,3,0,609
10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,5.210,26.887,29.788,0.254,0.312,0.312,1,0,19,3,0,609
12,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0.680,5.210,26.903,29.820,0.325,0.836,0.892,0,0,15,0,0,609
13,7,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,33,35,0.680,5.310,26.917,29.806,0.592,3.005,7.830,0,0,23,2,0,609
21,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,34,0,44,0.680,5.420,26.917,29.774,0.463,2.082,6.497,4,0,17,2,0,609
12,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,35,0.680,5.430,26.903,29.805,0.214,3.467,10.544,0,0,17,3,0,609
14,2,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,31,37,0.680,5.400,26.930,29.761,0.531,2.920,7.666,3,0,9,1,0,609
17,4,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,38,0,0.680,5.190,26.917,29.747,0.513,2.786,4.587,0,0,18,5,0,609
13,4,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,35,0,0,0.680,5.000,26.930,29.747,0.408,2.947,16.430,3,0,13,2,0,609
17,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,26,0,0,0.680,4.980,26.917,29.732,0.473,1.038,1.097,0,0,18,2,0,609
11,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,35,0,0.680,5.010,26.917,29.747,0.369,2.462,4.283,0,0,26,0,0,609
15,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0.680,4.870,26.944,29.750,0.543,2.225,3.797,1,0,18,4,0,609
16,3,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,0,48,0.680,4.910,26.944,29.672,0.564,4.139,34.291,1,0,16,3,0,609
10,4,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,37,0,0,0.680,4.850,26.944,29.733,0.450,2.676,28.321,1,0,29,1,0,609
17,2,5,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,39,0.680,4.900,26.930,29.747,0.581,5.502,14.855,1,0,22,1,0,609
18,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0.680,4.850,26.960,29.736,0.351,1.658,14.028,2,0,18,2,0,609
10,3,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,35,0,0.680,4.800,26.944,29.750,0.643,2.095,2.509,0,0,23,1,0,609
14,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.800,26.930,29.718,0.490,1.342,1.450,0,0,16,1,0,609
17,6,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35,0,0,0.680,4.880,26.944,29.640,0.692,2.256,3.785,3,0,22,5,0,609
17,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,4.810,26.960,29.719,0.308,0.696,0.750,1,0,18,3,0,609
12,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0.680,4.810,26.944,29.672,0.330,0.532,0.539,1,0,11,1,0,609
19,6,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.830,26.960,29.687,0.531,3.346,6.461,2,0,21,2,0,609
19,3,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,32,0,0.680,4.780,26.960,29.658,0.687,4.345,6.709,2,0,19,3,0,609
18,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.790,26.960,29.658,0.371,1.673,14.197,2,0,18,0,0,609
13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,0,0,0.680,4.810,26.973,29.628,0.348,0.503,0.509,0,0,19,3,0,609
16,6,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,35,0.680,4.660,26.986,29.660,0.516,2.419,32.534,0,0,21,4,0,609
14,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0.680,4.560,26.973,29.628,0.420,0.889,0.946,2,0,17,3,0,609
11,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.560,26.960,29.687,0.372,2.272,45.391,0,0,21,3,0,609
14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.610,26.973,29.674,0.294,0.332,0.332,0,0,21,7,0,609
15,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,31,0,0.680,4.660,26.973,29.658,0.293,1.131,1.494,1,0,16,5,0,608
14,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,32,0,0.680,4.750,27.000,29.660,0.437,2.509,4.423,2,0,23,0,0,609
25,3,3,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,31,0,0.680,4.730,26.973,29.614,0.961,5.872,34.151,2,0,18,4,0,608
12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.770,27.000,29.660,0.263,0.300,0.300,1,0,19,2,0,609
16,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,31,0,0.680,4.610,26.986,29.645,0.746,3.603,5.644,1,0,24,1,0,609
22,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.620,27.000,29.617,0.411,1.916,44.419,1,0,10,1,0,609
13,6,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,43,0,0.680,4.680,26.973,29.645,0.755,4.502,19.277,0,0,17,1,0,609
13,3,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.660,26.986,29.617,0.532,3.501,6.730,0,0,22,1,0,609
18,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,0,34,0.680,4.720,26.986,29.585,0.561,3.427,10.016,0,0,24,3,0,609
20,4,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,49,0,0.680,4.690,26.986,29.585,0.670,2.350,27.607,1,0,19,0,0,609
15,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,4.750,27.000,29.617,0.312,1.921,3.531,0,0,20,2,0,609
16,6,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,52,0,0.680,4.810,26.986,29.585,0.852,2.890,3.369,0,0,19,2,0,609
19,7,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,34,0,0.680,4.900,27.000,29.587,0.531,2.152,2.844,0,0,21,4,0,609
14,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0.680,4.880,27.016,29.587,0.433,1.797,3.319,2,0,14,0,0,608
18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,0,0,0.680,4.860,27.016,29.604,0.414,0.616,0.623,0,0,18,0,0,609
10,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0.680,4.540,27.029,29.573,0.501,0.634,0.635,2,0,16,3,0,608
21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.570,27.000,29.571,0.336,0.348,0.348,2,1,19,4,0,609
14,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,44,0,0.680,4.560,27.016,29.526,0.326,1.209,1.581,0,0,18,5,0,608
19,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.680,4.460,27.016,29.541,0.393,0.840,0.898,0,0,15,3,0,609
12,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,4.510,27.016,29.541,0.467,0.971,1.029,1,0,20,2,0,608
17,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.510,27.016,29.526,0.361,2.985,6.264,2,0,19,3,0,609
17,2,4,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0.680,4.440,27.042,29.573,0.707,3.944,19.180,1,0,18,7,0,609
23,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,0,35,0.680,4.530,27.029,29.527,0.580,2.146,7.371,3,0,22,2,0,609
12,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,32,0,0.680,4.600,27.029,29.512,0.625,2.360,2.841,1,0,20,4,0,608
19,6,3,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,37,34,0.680,4.630,27.042,29.500,0.780,4.887,15.527,1,0,18,2,0,609
20,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,37,0,0.680,4.570,27.029,29.541,0.615,3.315,5.367,2,0,16,2,0,609
23,5,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,48,0,0.680,4.620,27.042,29.468,0.699,3.184,16.550,2,0,26,5,0,608
13,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,31,0,0.680,4.690,27.056,29.471,0.416,2.161,27.459,2,0,19,0,0,609
21,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,0,40,0.680,4.680,27.042,29.485,0.603,3.445,13.554,1,0,15,6,0,608
19,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0.670,4.650,27.029,29.498,0.669,2.303,3.931,3,0,22,2,0,609
22,5,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,38,0,0.680,4.730,27.056,29.500,0.642,3.139,5.115,0,0,20,3,0,609
21,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.760,27.042,29.500,0.440,1.720,3.274,1,0,16,3,0,608
12,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,31,0,0.680,4.760,27.056,29.485,0.395,1.983,2.447,0,0,21,1,0,609
15,6,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,0,0,0.680,4.910,27.056,29.500,0.706,3.240,15.622,2,0,12,4,0,608
9,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,31,0,0.680,4.850,27.072,29.486,0.386,1.599,2.001,0,0,22,1,0,609
19,4,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,37,0,0.680,4.830,27.042,29.468,0.491,3.454,17.703,2,0,15,2,0,609
20,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,33,28,0,0.680,4.890,27.056,29.454,0.449,1.887,26.104,1,0,16,3,0,609
20,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,34,0,0.680,4.830,27.085,29.503,0.467,1.659,2.063,0,0,27,3,0,609
17,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,33,0,0.680,4.890,27.085,29.425,0.300,1.571,25.781,0,0,14,1,0,608
18,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,33,0,0,0.680,4.970,27.072,29.486,0.558,1.239,1.304,2,0,16,5,0,609
13,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,33,0,0.680,4.920,27.072,29.503,0.509,1.611,1.969,2,0,21,1,0,609
18,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,27,38,0.680,4.940,27.085,29.425,0.386,2.778,7.958,2,1,19,1,0,609
17,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.960,27.072,29.440,0.441,1.052,39.203,0,0,28,3,0,609
18,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,27,0,0.680,4.880,27.085,29.440,0.467,3.200,5.168,1,0,24,0,0,609
11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.900,27.085,29.457,0.182,1.366,2.875,0,0,21,0,0,609
13,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,30,31,0,0.680,4.980,27.085,29.411,0.474,1.792,50.807,2,0,16,2,0,609
