OPC-N2 FirmwareVer=OPC-018.2..............................BD
OPC-N2 176880013                                            
Config info:
GSC,1.000
LaserDAC,183
FanDAC,255
ToFtoSFRfactor,74
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
18,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,19,0,21,0,3.778,1.387,1.671,2.438,6.676
5,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,22,21,0,0,3.756,1.387,1.066,1.780,12.631
8,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,17,23,0,0,3.765,1.387,0.817,1.754,6.285
13,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,29,0,3.734,1.387,1.724,2.290,2.349
10,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,21,25,27,0,3.727,1.387,1.322,1.959,2.035
13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.732,1.383,1.300,1.471,1.473
10,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,21,27,0,0,3.729,1.387,1.305,1.738,1.748
4,4,1,0,3,1,0,0,0,0,0,0,0,0,0,0,18,0,25,0,3.751,1.387,0.995,1.690,1.788
7,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,21,0,25,0,3.736,1.387,1.594,2.381,2.456
7,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,18,0,0,0,3.752,1.387,1.288,2.310,6.848
15,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,29,27,0,29,3.723,1.387,1.420,2.378,3.999
10,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,16,25,0,0,3.747,1.387,1.419,1.871,1.881
8,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3.733,1.383,1.121,1.494,1.512
9,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,18,22,0,0,3.744,1.387,1.149,1.916,6.150
6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,25,0,3.749,1.387,0.819,1.146,1.201
11,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,3.728,1.387,1.570,2.306,6.547
15,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,3.728,1.387,1.494,2.500,8.025
6,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,15,21,0,29,3.758,1.388,0.847,1.414,2.693
4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.756,1.387,0.687,0.948,0.964
11,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,18,0,27,0,3.767,1.383,1.027,1.562,1.937
10,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,27,0,3.775,1.387,0.972,1.284,1.338
7,3,3,0,0,0,2,0,0,1,0,0,0,0,0,0,22,0,0,0,3.753,1.387,1.294,2.513,14.000
13,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,19,21,23,0,3.758,1.387,1.376,1.912,1.986
5,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,19,0,0,31,3.760,1.387,0.639,1.206,2.495
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,3.749,1.387,0.817,0.858,0.859
6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.765,1.388,0.917,1.093,1.095
8,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,20,0,23,0,3.763,1.383,1.126,2.027,2.460
3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,19,25,0,0,3.765,1.387,0.524,1.035,1.363
9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3.780,1.387,0.911,1.159,1.175
8,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.775,1.387,1.342,1.752,1.770
7,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,22,24,0,0,3.760,1.387,1.018,1.866,2.227
11,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,0,31,3.768,1.387,1.529,2.161,3.434
10,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,19,0,23,0,3.770,1.387,0.997,2.018,13.235
11,1,5,0,0,0,0,1,1,0,0,0,0,0,0,0,23,0,0,41,3.759,1.383,1.616,2.833,8.333
6,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,23,21,0,3.759,1.387,0.657,1.435,1.830
6,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,25,25,0,3.759,1.387,0.550,1.016,1.093
10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,3.748,1.388,1.246,1.518,1.524
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.748,1.387,0.699,0.718,0.718
12,2,4,0,1,2,1,0,0,0,0,1,0,0,0,0,20,0,32,0,3.746,1.388,1.723,3.007,49.598
6,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,31,3.767,1.387,1.037,1.559,2.832
8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,19,25,0,0,3.769,1.387,1.008,1.332,1.340
9,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,18,23,0,0,3.779,1.383,1.142,1.562,1.578
6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,3.781,1.387,0.767,1.072,1.083
9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3.795,1.387,0.907,1.154,1.170
8,1,5,0,0,0,1,1,0,0,0,0,0,0,0,0,21,0,0,31,3.791,1.387,1.397,2.550,4.140
11,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,23,21,0,0,3.780,1.387,1.239,1.677,1.699
10,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,23,32,37,3.780,1.346,0.795,1.589,3.008
10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.785,1.387,1.045,1.128,1.129
13,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,20,25,23,0,3.781,1.383,1.326,2.311,6.879
9,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,37,0,3.800,1.387,1.536,2.106,2.164
13,1,4,6,0,0,2,0,0,0,1,0,0,0,0,0,25,26,0,0,3.782,1.387,1.876,3.544,24.420
7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,3.715,1.387,1.027,1.318,1.334
15,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.727,1.387,1.491,1.887,1.917
3,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,29,3.727,1.387,0.684,1.733,3.361
6,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.735,1.388,0.858,1.204,1.221
13,2,3,2,0,1,0,1,0,0,0,0,0,0,0,0,18,23,23,35,3.746,1.383,1.696,2.742,4.091
6,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,3.755,1.387,1.046,1.542,1.866
10,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,3.717,1.387,1.778,2.592,2.924
13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.717,1.387,1.355,1.686,1.691
18,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,19,0,0,37,3.722,1.388,1.946,3.003,8.535
9,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,25,27,0,0,3.677,1.387,1.374,1.864,1.886
13,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,19,0,0,29,3.680,1.387,1.370,2.068,3.386
8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,31,3.678,1.383,0.695,1.066,2.371
15,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,17,21,27,0,3.696,1.387,1.514,1.952,2.012
12,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,23,21,0,0,3.687,1.387,1.656,2.289,2.305
7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.714,1.387,1.147,1.429,1.433
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.723,1.387,1.104,1.154,1.154
9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,24,0,0,3.732,1.387,0.841,1.056,1.065
11,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,29,0,3.725,1.387,1.468,2.010,2.068
4,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,19,23,0,0,3.728,1.383,0.940,1.584,1.622
10,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3.708,1.387,1.240,1.538,1.554
14,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.720,1.387,2.224,2.956,2.979
6,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,23,0,3.718,1.387,1.212,1.686,1.744
6,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,24,23,0,0,3.682,1.387,0.843,1.560,12.940
13,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,19,22,0,0,3.692,1.387,1.531,2.205,2.544
10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,23,0,0,3.707,1.387,1.019,1.251,1.257
5,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,21,23,27,0,3.698,1.383,0.974,1.503,1.569
14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.695,1.387,1.408,1.662,1.665
7,1,4,3,0,1,0,0,0,0,0,0,0,0,0,0,23,20,35,0,3.686,1.387,1.364,2.249,2.325
11,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,3.675,1.387,1.330,1.907,2.240
6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,21,19,0,0,3.672,1.387,0.770,1.108,1.129
7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.673,1.387,1.012,1.194,1.196
9,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,22,21,0,0,3.657,1.387,1.259,1.931,2.273
6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,27,0,0,3.659,1.383,0.871,1.120,1.127
11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3.644,1.387,1.158,1.246,1.246
15,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,3.625,1.388,1.733,2.265,2.601
11,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,18,23,0,0,3.652,1.387,1.480,2.090,2.428
12,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,3.671,1.387,1.369,1.913,6.217
8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.669,1.387,0.989,1.233,1.237
11,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,3.648,1.387,1.386,1.854,1.874
9,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,17,0,0,0,3.658,1.383,0.925,1.399,71.871
8,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,3.661,1.387,1.182,1.659,5.973
8,3,4,2,0,0,0,0,0,0,1,0,0,0,0,0,22,21,0,0,3.646,1.387,1.632,2.423,23.395
8,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,3.646,1.387,0.777,1.294,1.633
8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,3.646,1.388,0.667,0.862,0.872
9,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,23,35,0,29,3.638,1.388,1.117,1.791,3.114
11,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,20,23,0,0,3.642,1.387,1.504,1.921,1.942
19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25,21,0,0,3.628,1.383,1.696,1.952,1.958
6,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,20,19,0,0,3.630,1.387,0.779,1.152,1.186
6,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0,19,25,0,0,3.653,1.387,1.664,2.514,2.855
9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.663,1.387,0.914,1.057,1.059
15,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,3.663,1.387,1.644,2.581,2.940
9,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,20,21,0,0,3.664,1.388,1.134,1.645,1.693
8,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,3.664,1.387,0.942,1.366,1.388
8,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,21,0,25,0,3.655,1.384,1.380,2.221,6.613
9,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,21,23,0,0,3.651,1.387,1.384,1.869,71.955
12,3,0,3,0,0,1,0,1,0,0,0,0,0,0,0,21,24,0,0,3.645,1.346,1.419,2.469,7.294
8,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,11,0,0,3.658,1.387,0.889,1.151,1.171
3,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,17,21,31,0,3.668,1.387,0.844,1.446,1.510
7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,29,0,0,3.635,1.387,1.069,1.343,1.350
12,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23,0,25,31,3.620,1.387,1.133,1.718,3.095
8,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,3.616,1.383,1.289,1.975,2.316
10,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,3.613,1.387,1.196,1.570,1.591
5,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,3.618,1.387,0.793,1.345,1.683
9,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,22,25,0,0,3.601,1.387,1.499,1.907,1.916
9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.604,1.387,1.204,1.476,1.480
9,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23,27,0,3.604,1.387,1.020,1.517,1.581
7,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,20,0,23,0,3.608,1.388,1.232,2.125,2.534
9,4,2,1,0,0,2,0,0,0,0,0,0,0,0,0,20,23,0,0,3.614,1.387,1.509,2.535,3.214
7,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.612,1.383,0.962,1.323,1.341
8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3.604,1.387,0.980,1.146,1.148
14,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,19,0,30,0,3.612,1.387,1.614,2.430,2.600
9,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,25,23,0,0,3.563,1.387,1.363,2.030,6.470
9,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,21,24,0,0,3.561,1.387,1.286,1.661,1.673
10,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,25,26,0,33,3.550,1.387,1.315,2.191,3.558
12,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3.550,1.387,1.363,1.889,1.950
17,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,19,25,28,0,3.555,1.384,1.771,2.497,2.618
9,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,18,21,25,0,3.578,1.387,1.257,2.033,2.433
10,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,17,22,0,0,3.588,1.387,1.431,2.087,2.117
12,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,24,0,35,0,3.561,1.387,1.456,1.951,2.024
6,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,27,28,0,33,3.543,1.387,0.828,1.815,3.519
5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.554,1.387,0.675,0.930,0.947
7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,3.575,1.387,0.769,1.142,1.481
9,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,19,21,21,0,3.580,1.383,1.155,1.679,1.744
6,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.580,1.387,0.923,1.367,1.387
13,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,3.591,1.388,1.851,2.429,2.769
15,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.594,1.387,1.947,2.443,2.450
14,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,17,0,23,0,3.624,1.387,1.705,2.495,2.888
8,6,1,0,1,0,2,0,0,0,0,0,0,0,0,0,19,0,0,0,3.647,1.387,1.498,2.478,3.158
10,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,25,21,0,0,3.633,1.387,1.108,2.188,2.890
5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,19,0,0,3.662,1.383,0.921,1.190,1.196
7,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24,33,25,0,3.640,1.387,0.812,1.137,1.196
9,2,2,0,1,2,1,1,0,0,0,0,0,0,0,0,19,0,25,37,3.648,1.387,1.258,2.636,4.407
18,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,3.618,1.387,2.255,3.004,3.344
13,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,19,23,0,0,3.634,1.387,1.924,2.440,2.451
16,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,21,31,0,0,3.628,1.387,1.904,2.724,3.080
5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,21,0,0,3.642,1.387,0.801,1.048,1.055
6,3,2,1,0,0,0,0,0,1,0,0,1,0,0,0,20,21,0,0,3.645,1.383,1.147,1.797,83.390
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.645,1.387,0.575,0.591,0.591
10,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.649,1.388,1.314,1.779,1.799
8,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,19,21,0,0,3.656,1.387,1.019,1.578,1.916
11,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,19,25,0,0,3.660,1.387,1.428,1.984,2.008
5,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,21,22,0,0,3.655,1.387,1.039,1.568,1.586
10,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,19,25,0,0,3.666,1.387,1.720,2.307,2.318
5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.676,1.383,0.871,1.050,1.052
7,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,23,21,0,0,3.651,1.387,1.260,2.078,6.416
10,6,1,0,1,2,0,1,0,0,0,0,0,1,0,0,19,0,26,31,3.672,1.387,1.652,2.709,74.443
16,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,19,23,0,0,3.676,1.387,1.696,2.222,2.240
10,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,33,3.671,1.387,1.255,1.858,3.165
5,3,1,2,0,0,2,0,0,0,0,0,0,0,0,0,20,23,0,0,3.672,1.387,0.976,1.942,2.613
4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,24,21,0,0,3.650,1.387,0.734,1.286,1.624
10,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,21,26,25,0,3.641,1.383,1.623,2.297,2.365
15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.641,1.387,1.255,1.503,1.519
8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.645,1.388,1.294,1.747,1.754
6,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,3.645,1.387,0.707,1.422,1.780
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.645,1.388,0.796,0.918,0.919
10,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,25,0,3.632,1.347,1.041,1.375,1.433
5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,21,0,0,3.643,1.387,0.923,1.192,1.199
7,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,3.643,1.383,0.821,1.221,1.279
10,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3.643,1.388,0.935,1.765,1.986
9,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,3.612,1.388,1.331,1.936,2.274
11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3.634,1.387,1.215,1.467,1.471
10,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.642,1.387,1.290,1.675,1.693
5,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,20,0,31,0,3.645,1.387,1.321,2.214,2.606
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,3.596,1.387,0.976,1.042,1.042
6,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,3.596,1.384,0.786,1.304,1.378
13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,3.593,1.388,1.202,1.586,1.922
12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,29,0,3.598,1.387,1.166,1.496,1.554
11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.595,1.387,1.504,1.886,1.892
10,1,1,2,2,0,0,0,0,1,0,0,0,0,0,0,17,27,0,0,3.606,1.387,1.149,1.958,13.278
8,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,19,21,21,0,3.614,1.387,1.142,1.894,1.990
13,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,19,27,0,27,3.619,1.387,1.507,2.373,3.714
7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,21,0,0,3.656,1.383,1.066,1.339,1.346
12,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3.656,1.387,1.203,1.524,1.532
14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.656,1.388,1.300,1.535,1.538
8,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,19,22,0,0,3.660,1.388,1.233,1.758,1.773
9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.667,1.387,1.183,1.451,1.454
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.677,1.387,0.833,0.875,0.875
2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,3.677,1.388,0.222,0.732,1.080
10,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,24,21,0,49,3.643,1.388,1.310,2.038,3.372
12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.663,1.383,1.403,1.678,1.682
14,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,18,21,0,0,3.676,1.387,1.461,1.836,1.857
11,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,3.694,1.387,1.444,2.039,2.370
7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,19,25,0,0,3.697,1.387,0.957,1.285,1.293
13,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.697,1.387,1.698,2.015,2.019
13,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,19,23,0,0,3.701,1.387,1.145,1.975,2.639
9,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,18,21,0,37,3.712,1.387,1.363,2.146,3.445
10,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,3.724,1.383,1.099,1.566,1.894
7,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,20,0,0,0,3.723,1.387,0.899,1.960,2.937
6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,3.723,1.387,0.570,1.011,2.298
6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,25,21,0,0,3.708,1.388,0.883,1.208,1.217
16,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.708,1.387,1.450,1.797,1.815
17,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.729,1.388,2.442,2.850,2.854
12,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,20,22,0,0,3.727,1.387,1.484,1.936,1.952
10,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,3.727,1.383,0.949,1.548,1.884
7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.753,1.388,1.016,1.304,1.320
7,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,23,23,0,29,3.733,1.387,0.777,1.249,2.535
8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23,23,0,3.733,1.387,0.769,1.146,1.206
11,6,0,1,0,0,3,0,0,0,0,0,0,0,0,0,22,25,0,0,3.696,1.388,1.570,2.720,3.707
14,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,17,27,23,33,3.705,1.387,1.327,2.373,4.052
11,2,2,0,1,2,0,1,0,0,0,0,0,0,0,0,18,0,23,31,3.717,1.387,1.369,2.424,3.837
10,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,20,35,27,25,3.716,1.383,1.132,1.808,3.159
7,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,19,23,0,0,3.722,1.387,0.951,1.898,17.094
10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,25,0,3.733,1.387,0.957,1.192,1.246
10,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,27,3.719,1.387,1.478,2.116,3.406
17,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.737,1.387,1.721,2.000,2.004
9,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,24,21,0,0,3.700,1.387,1.633,2.213,2.224
6,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.694,1.387,1.431,2.109,2.132
11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,27,3.688,1.383,1.027,1.426,2.727
11,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,3.689,1.387,1.956,2.720,3.053
10,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,15,25,0,0,3.704,1.387,1.314,1.750,1.759
10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.701,1.387,0.854,1.007,1.022
