 

stn;time;tso005s0;gre000z0;tre200s0;tre005s0;rre150z0;ure000s0
AGMDAR;201807010140;21.1;0;20.6;15.4;0.0;66.7
AGMDAR;201807010150;21.0;0;20.9;15.5;0.0;62.6
AGMDAR;201807010200;21.0;0;20.6;15.4;0.0;63.2
AGMDAR;201807010210;21.0;0;20.6;15.7;0.0;63.2
AGMDAR;201807010220;20.9;0;20.1;15.7;0.0;65.3
AGMDAR;201807010230;20.9;0;20.0;15.4;0.0;65.7
AGMDAR;201807010240;20.9;0;20.1;15.4;0.0;65.3
AGMDAR;201807010250;20.8;0;20.0;15.7;0.0;65.6
AGMDAR;201807010300;20.8;0;19.6;16.0;0.0;67.4
AGMDAR;201807010310;20.8;0;18.6;15.5;0.0;72.1
AGMDAR;201807010320;20.7;0;18.6;15.2;0.0;71.4
AGMDAR;201807010330;20.7;0;19.3;15.3;0.0;67.9
AGMDAR;201807010340;20.7;2;19.2;15.6;0.0;68.5
AGMDAR;201807010350;20.6;5;19.1;15.6;0.0;69.1
AGMDAR;201807010400;20.6;12;19.0;15.4;0.0;70.0
AGMDAR;201807010410;20.6;28;19.1;15.7;0.0;69.5
AGMDAR;201807010420;20.6;47;19.1;16.3;0.0;69.8
AGMDAR;201807010430;20.5;70;19.4;17.2;0.0;68.6
AGMDAR;201807010440;20.5;94;19.6;17.9;0.0;68.7
AGMDAR;201807010450;20.5;119;19.9;18.8;0.0;69.7
AGMDAR;201807010500;20.5;145;20.8;19.9;0.0;67.4
AGMDAR;201807010510;20.5;169;21.3;21.4;0.0;65.7
AGMDAR;201807010520;20.5;197;22.0;21.8;0.0;59.8
AGMDAR;201807010530;20.4;225;22.0;22.6;0.0;58.2
AGMDAR;201807010540;20.4;256;22.2;23.5;0.0;64.9
AGMDAR;201807010550;20.4;287;21.8;24.3;0.0;66.6
AGMDAR;201807010600;20.4;318;21.5;25.0;0.0;67.6
AGMDAR;201807010610;20.4;354;21.7;25.5;0.0;65.5
AGMDAR;201807010620;20.4;386;22.0;26.1;0.0;62.9
AGMDAR;201807010630;-;-;-;-;-;-
AGMDAR;201807010640;20.4;450;22.7;27.8;0.0;63.2
AGMDAR;201807010650;20.4;481;23.7;28.7;0.0;61.9
AGMDAR;201807010700;20.4;510;23.7;29.5;0.0;59.4
AGMDAR;201807010710;20.4;541;23.9;30.1;0.0;60.6
AGMDAR;201807010720;20.5;568;23.9;30.9;0.0;60.4
AGMDAR;201807010730;20.5;598;23.8;31.7;0.0;60.8
AGMDAR;201807010740;20.5;625;23.9;32.5;0.0;61.2
AGMDAR;201807010750;20.5;652;24.3;33.4;0.0;60.1
AGMDAR;201807010800;20.6;680;24.9;33.4;0.0;58.5
AGMDAR;201807010810;20.6;706;24.8;33.5;0.0;57.3
AGMDAR;201807010820;20.6;729;24.8;34.5;0.0;58.0
AGMDAR;201807010830;20.7;751;24.7;34.5;0.0;59.6
AGMDAR;201807010840;20.7;673;25.0;34.6;0.0;58.3
AGMDAR;201807010850;20.8;749;25.5;35.0;0.0;56.2
AGMDAR;201807010900;20.8;784;25.9;35.6;0.0;53.9
AGMDAR;201807010910;20.9;836;25.8;35.8;0.0;52.8
AGMDAR;201807010920;20.9;856;26.5;36.2;0.0;52.7
AGMDAR;201807010930;21.0;874;26.2;36.2;0.0;51.6
AGMDAR;201807010940;21.0;891;26.4;36.9;0.0;52.2
AGMDAR;201807010950;21.1;905;26.6;37.8;0.0;50.4
AGMDAR;201807011000;21.1;917;26.7;37.8;0.0;50.4
AGMDAR;201807011010;21.2;928;27.5;39.1;0.0;49.4
AGMDAR;201807011020;21.3;938;27.5;39.4;0.0;49.9
AGMDAR;201807011030;21.3;948;27.4;38.8;0.0;50.1
AGMDAR;201807011040;21.4;955;27.8;39.8;0.0;49.0
AGMDAR;201807011050;21.5;962;27.8;39.7;0.0;49.4
AGMDAR;201807011100;21.5;966;27.9;39.2;0.0;48.0
AGMDAR;201807011110;21.6;974;28.0;39.5;0.0;46.3
AGMDAR;201807011120;21.7;976;28.5;41.3;0.0;45.4
AGMDAR;201807011130;21.8;977;28.6;41.9;0.0;45.3
AGMDAR;201807011140;21.8;977;28.8;41.1;0.0;45.9
AGMDAR;201807011150;21.9;973;28.9;40.3;0.0;45.7
AGMDAR;201807011200;22.0;969;29.2;40.0;0.0;45.4
AGMDAR;201807011210;22.1;964;29.2;39.6;0.0;43.1
AGMDAR;201807011220;22.2;961;29.7;40.4;0.0;41.4
AGMDAR;201807011230;22.2;954;29.7;39.8;0.0;41.3
AGMDAR;201807011240;22.3;946;29.9;39.9;0.0;42.5
AGMDAR;201807011250;22.4;934;30.2;40.8;0.0;38.9
AGMDAR;201807011300;22.5;925;30.4;40.7;0.0;39.2
AGMDAR;201807011310;22.5;885;30.6;40.3;0.0;40.0
AGMDAR;201807011320;22.6;895;30.5;38.4;0.0;40.2
AGMDAR;201807011330;22.7;884;30.6;38.0;0.0;38.9
AGMDAR;201807011340;22.8;871;30.8;38.3;0.0;37.9
AGMDAR;201807011350;22.8;848;31.4;38.7;0.0;38.9
AGMDAR;201807011400;22.9;829;31.0;38.8;0.0;38.9
AGMDAR;201807011410;23.0;806;31.5;39.0;0.0;38.9
AGMDAR;201807011420;23.0;779;31.8;38.9;0.0;36.5
AGMDAR;201807011430;23.1;746;31.6;38.0;0.0;35.8
AGMDAR;201807011440;23.1;723;31.4;37.1;0.0;35.5
AGMDAR;201807011450;23.2;705;31.4;36.5;0.0;34.0
AGMDAR;201807011500;23.2;684;31.6;36.3;0.0;33.9
AGMDAR;201807011510;23.2;659;31.5;35.4;0.0;35.3
AGMDAR;201807011520;23.3;628;31.6;34.3;0.0;33.2
AGMDAR;201807011530;23.3;586;31.7;33.9;0.0;32.2
AGMDAR;201807011540;23.3;574;32.0;33.2;0.0;30.7
AGMDAR;201807011550;23.4;543;32.1;32.1;0.0;31.7
AGMDAR;201807011600;23.4;519;31.7;31.3;0.0;33.3
AGMDAR;201807011610;23.4;492;31.4;30.5;0.0;36.2
AGMDAR;201807011620;23.4;459;31.4;30.0;0.0;34.4
AGMDAR;201807011630;23.4;425;31.5;29.5;0.0;37.1
AGMDAR;201807011640;23.4;382;31.1;29.0;0.0;36.5
AGMDAR;201807011650;23.4;353;31.0;28.6;0.0;37.2
AGMDAR;201807011700;23.4;314;31.0;28.2;0.0;37.1
AGMDAR;201807011710;23.4;271;31.2;27.8;0.0;35.9
AGMDAR;201807011720;23.4;221;31.2;27.1;0.0;37.8
AGMDAR;201807011730;23.4;101;30.3;26.6;0.0;39.7
AGMDAR;201807011740;23.4;130;30.2;26.0;0.0;41.3
AGMDAR;201807011750;23.4;154;30.1;25.8;0.0;44.5
AGMDAR;201807011800;23.4;151;29.6;25.8;0.0;49.5
AGMDAR;201807011810;23.4;130;29.8;25.7;0.0;46.5
AGMDAR;201807011820;23.4;102;29.8;25.2;0.0;44.0
AGMDAR;201807011830;23.4;69;29.7;24.4;0.0;42.4
AGMDAR;201807011840;23.4;34;28.5;24.1;0.0;48.2
AGMDAR;201807011850;23.3;28;28.3;23.6;0.0;46.9
AGMDAR;201807011900;23.3;22;28.2;23.2;0.0;45.8
AGMDAR;201807011910;23.3;16;27.8;22.7;0.0;45.8
AGMDAR;201807011920;23.3;9;27.9;22.3;0.0;43.1
AGMDAR;201807011930;-;-;-;-;-;-
AGMDAR;201807011940;23.2;2;27.9;21.3;0.0;43.5
AGMDAR;201807011950;23.2;0;27.2;20.9;0.0;45.6
AGMDAR;201807012000;23.2;0;25.9;20.8;0.0;50.0
AGMDAR;201807012010;23.2;0;25.4;20.6;0.0;52.7
AGMDAR;201807012020;23.1;0;24.5;20.4;0.0;56.1
AGMDAR;201807012030;23.1;0;24.4;20.3;0.0;55.5
AGMDAR;201807012040;23.1;0;24.8;20.1;0.0;52.7
AGMDAR;201807012050;23.0;0;24.3;19.9;0.0;53.8
AGMDAR;201807012100;23.0;0;25.1;19.7;0.0;50.5
AGMDAR;201807012110;23.0;0;25.4;19.6;0.0;49.2
AGMDAR;201807012120;22.9;0;23.8;19.4;0.0;57.5
AGMDAR;201807012130;22.9;0;24.2;19.2;0.0;53.0
AGMDAR;201807012140;22.9;0;24.1;19.1;0.0;53.5
AGMDAR;201807012150;22.8;0;24.3;19.0;0.0;52.9
AGMDAR;201807012200;22.8;0;24.2;19.0;0.0;53.0
AGMDAR;201807012210;22.8;0;24.2;19.0;0.0;52.8
AGMDAR;201807012220;22.7;0;24.9;19.0;0.0;51.1
AGMDAR;201807012230;22.7;0;24.2;18.9;0.0;54.7
AGMDAR;201807012240;22.6;0;23.7;19.0;0.0;56.9
AGMDAR;201807012250;22.6;0;24.5;19.1;0.0;53.2
AGMDAR;201807012300;22.6;0;24.7;19.2;0.0;53.2
AGMDAR;201807012310;22.5;0;23.5;19.2;0.0;57.9
AGMDAR;201807012320;22.5;0;24.4;19.0;0.0;53.5
AGMDAR;201807012330;22.5;0;24.1;18.8;0.0;55.4
AGMDAR;201807012340;22.4;0;23.4;18.7;0.0;57.5
AGMDAR;201807012350;22.4;0;24.5;18.5;0.0;53.2
AGMDAR;201807020000;22.3;0;24.2;18.4;0.0;54.8
AGMDAR;201807020010;22.3;0;23.5;18.2;0.0;57.6
AGMDAR;201807020020;22.3;0;23.3;18.0;0.0;57.6
AGMDAR;201807020030;22.2;0;22.9;18.3;0.0;59.4
AGMDAR;201807020040;22.2;0;22.2;18.1;0.0;61.9
AGMDAR;201807020050;22.2;0;22.2;18.2;0.0;62.0
AGMDAR;201807020100;22.1;0;22.1;18.1;0.0;61.9
AGMDAR;201807020110;22.1;0;22.3;18.1;0.0;60.7
AGMDAR;201807020120;22.1;0;22.2;18.0;0.0;61.1
AGMDAR;201807020130;22.0;0;22.0;18.1;0.0;61.6
AGMDAR;201807020140;22.0;0;22.0;18.2;0.0;61.1
AGMDAR;201807020150;22.0;0;21.6;18.0;0.0;63.3
AGMDAR;201807020200;21.9;0;21.3;17.7;0.0;64.2
AGMDAR;201807020210;21.9;0;21.7;17.9;0.0;62.0
AGMDAR;201807020220;21.9;0;21.4;18.0;0.0;63.3
AGMDAR;201807020230;21.8;0;21.2;17.8;0.0;64.0
AGMDAR;201807020240;21.8;0;20.9;17.6;0.0;64.9
AGMDAR;201807020250;21.8;0;20.9;17.6;0.0;65.1
AGMDAR;201807020300;21.8;0;20.5;17.4;0.0;67.0
AGMDAR;201807020310;21.7;0;20.4;17.4;0.0;67.0
AGMDAR;201807020320;21.7;0;20.8;17.4;0.0;64.9
AGMDAR;201807020330;21.7;0;20.9;17.4;0.0;63.8
AGMDAR;201807020340;21.6;1;20.8;17.5;0.0;63.7
AGMDAR;201807020350;21.6;3;20.6;17.2;0.0;64.2
AGMDAR;201807020400;21.6;7;20.6;17.0;0.0;64.5
AGMDAR;201807020410;21.5;14;20.6;17.2;0.0;65.0
AGMDAR;201807020420;21.5;33;20.8;17.6;0.0;64.0
AGMDAR;201807020430;21.5;50;21.3;18.0;0.0;62.3
AGMDAR;201807020440;21.5;75;21.4;18.5;0.0;62.7
AGMDAR;201807020450;21.5;103;21.7;19.5;0.0;63.0
AGMDAR;201807020500;21.4;129;21.2;20.2;0.0;67.7
AGMDAR;201807020510;21.4;152;21.4;21.0;0.0;67.6
AGMDAR;201807020520;21.4;170;22.2;21.9;0.0;62.1
AGMDAR;201807020530;21.4;176;22.2;23.0;0.0;62.8
AGMDAR;201807020540;21.4;210;22.2;23.8;0.0;64.0
AGMDAR;201807020550;21.3;218;22.2;23.9;0.0;63.1
AGMDAR;201807020600;21.3;312;22.7;24.9;0.0;58.5
AGMDAR;201807020610;21.3;347;22.6;25.7;0.0;57.6
AGMDAR;201807020620;21.3;314;22.6;26.2;0.0;57.6
AGMDAR;201807020630;-;-;-;-;-;-
AGMDAR;201807020640;21.3;428;23.1;27.3;0.0;54.8
AGMDAR;201807020650;21.3;474;23.0;28.4;0.0;57.0
AGMDAR;201807020700;21.3;502;23.1;28.9;0.0;56.3
AGMDAR;201807020710;21.3;535;23.1;29.7;0.0;57.3
AGMDAR;201807020720;21.3;560;23.4;29.9;0.0;56.2
AGMDAR;201807020730;21.4;586;24.1;30.0;0.0;54.5
AGMDAR;201807020740;21.4;612;24.1;30.4;0.0;54.4
AGMDAR;201807020750;21.4;637;24.3;30.8;0.0;54.0
AGMDAR;201807020800;21.4;663;24.5;31.3;0.0;53.6
AGMDAR;201807020810;21.4;689;25.0;32.9;0.0;54.3
AGMDAR;201807020820;21.5;714;25.2;32.9;0.0;52.9
AGMDAR;201807020830;21.5;739;25.3;32.9;0.0;52.7
AGMDAR;201807020840;21.5;765;25.4;33.7;0.0;52.9
AGMDAR;201807020850;21.6;792;25.7;34.2;0.0;51.7
AGMDAR;201807020900;21.6;815;25.9;34.5;0.0;51.1
AGMDAR;201807020910;21.6;835;26.2;35.4;0.0;51.6
AGMDAR;201807020920;21.7;850;26.3;35.9;0.0;51.9
AGMDAR;201807020930;21.7;864;26.5;36.3;0.0;51.9
AGMDAR;201807020940;21.8;886;27.6;37.0;0.0;51.7
AGMDAR;201807020950;21.8;865;27.7;37.5;0.0;48.9
AGMDAR;201807021000;21.9;892;28.1;38.0;0.0;47.4
AGMDAR;201807021010;21.9;893;28.3;38.6;0.0;44.1
AGMDAR;201807021020;22.0;932;28.5;39.3;0.0;42.8
AGMDAR;201807021030;22.1;942;28.7;39.8;0.0;42.3
AGMDAR;201807021040;22.1;944;28.9;40.2;0.0;42.0
AGMDAR;201807021050;22.2;957;29.1;41.0;0.0;40.6
AGMDAR;201807021100;22.3;967;29.0;41.5;0.0;39.7
AGMDAR;201807021110;22.3;969;29.3;41.8;0.0;39.3
AGMDAR;201807021120;22.4;972;29.2;41.6;0.0;38.5
AGMDAR;201807021130;22.5;981;29.3;41.3;0.0;37.7
AGMDAR;201807021140;22.5;977;29.6;41.9;0.0;38.1
AGMDAR;201807021150;22.6;970;29.5;41.5;0.0;37.6
AGMDAR;201807021200;22.7;957;29.6;42.0;0.0;37.3
AGMDAR;201807021210;22.8;960;29.6;41.3;0.0;38.0
AGMDAR;201807021220;22.9;958;29.8;41.3;0.0;37.1
AGMDAR;201807021230;22.9;948;30.1;41.4;0.0;37.3
AGMDAR;201807021240;23.0;940;29.9;41.4;0.0;38.2
AGMDAR;201807021250;23.1;932;30.0;41.1;0.0;37.9
AGMDAR;201807021300;23.1;921;30.1;40.7;0.0;37.6
AGMDAR;201807021310;23.2;904;30.2;40.8;0.0;36.5
AGMDAR;201807021320;23.3;892;30.3;40.4;0.0;36.0
AGMDAR;201807021330;23.4;877;30.6;39.9;0.0;35.7
AGMDAR;201807021340;23.4;859;30.5;38.7;0.0;35.8
AGMDAR;201807021350;23.5;841;30.4;38.2;0.0;35.4
AGMDAR;201807021400;23.6;821;30.6;37.6;0.0;36.1
AGMDAR;201807021410;23.6;801;30.5;36.9;0.0;37.3
AGMDAR;201807021420;23.7;781;30.5;36.3;0.0;36.9
AGMDAR;201807021430;23.7;762;30.5;35.7;0.0;36.9
AGMDAR;201807021440;23.8;737;30.5;35.1;0.0;35.8
AGMDAR;201807021450;23.8;710;30.4;34.4;0.0;36.1
AGMDAR;201807021500;23.9;687;30.5;34.0;0.0;36.9
AGMDAR;201807021510;23.9;662;30.4;33.2;0.0;36.7
AGMDAR;201807021520;23.9;637;30.5;32.7;0.0;36.6
AGMDAR;201807021530;24.0;611;30.3;31.9;0.0;35.9
AGMDAR;201807021540;24.0;583;30.3;31.3;0.0;36.2
AGMDAR;201807021550;24.0;552;30.2;30.6;0.0;36.7
AGMDAR;201807021600;24.0;179;30.8;30.1;0.0;37.0
AGMDAR;201807021610;24.0;483;30.4;29.5;0.0;36.2
AGMDAR;201807021620;24.0;445;30.0;29.1;0.0;37.8
AGMDAR;201807021630;24.0;432;30.0;28.8;0.0;38.8
AGMDAR;201807021640;24.1;411;30.0;28.7;0.0;38.4
AGMDAR;201807021650;24.1;389;30.3;28.8;0.0;39.4
AGMDAR;201807021700;24.0;346;30.2;28.4;0.0;39.4
AGMDAR;201807021710;24.0;321;29.5;27.9;0.0;41.1
AGMDAR;201807021720;24.0;279;29.3;27.6;0.0;42.0
AGMDAR;201807021730;24.0;213;29.4;27.2;0.0;42.3
AGMDAR;201807021740;24.0;163;29.1;26.6;0.0;42.1
AGMDAR;201807021750;24.0;152;28.7;26.0;0.0;42.7
AGMDAR;201807021800;24.0;150;28.4;25.6;0.0;44.4
AGMDAR;201807021810;24.0;134;28.1;25.1;0.0;45.0
AGMDAR;201807021820;24.0;107;27.6;24.5;0.0;45.6
AGMDAR;201807021830;23.9;61;27.3;24.0;0.0;45.7
AGMDAR;201807021840;23.9;34;26.8;23.4;0.0;45.9
AGMDAR;201807021850;23.9;27;26.5;22.8;0.0;45.6
AGMDAR;201807021900;23.9;21;26.5;22.4;0.0;45.7
AGMDAR;201807021910;23.9;13;26.4;22.0;0.0;46.0
AGMDAR;201807021920;23.8;7;26.1;21.7;0.0;46.7
AGMDAR;201807021930;-;-;-;-;-;-
AGMDAR;201807021940;23.8;2;26.1;21.2;0.0;45.2
AGMDAR;201807021950;23.7;1;25.6;21.0;0.0;47.7
AGMDAR;201807022000;23.7;0;25.2;20.7;0.0;50.0
AGMDAR;201807022010;23.7;0;24.9;20.4;0.0;51.1
AGMDAR;201807022020;23.7;0;25.1;20.2;0.0;50.1
AGMDAR;201807022030;23.6;0;25.2;20.1;0.0;50.0
AGMDAR;201807022040;23.6;0;24.2;20.0;0.0;54.6
AGMDAR;201807022050;23.5;0;23.7;19.7;0.0;57.0
AGMDAR;201807022100;23.5;0;23.9;19.7;0.0;55.6
AGMDAR;201807022110;23.5;0;23.9;19.7;0.0;55.3
AGMDAR;201807022120;23.4;0;24.2;19.7;0.0;53.6
AGMDAR;201807022130;23.4;0;23.3;19.6;0.0;59.4
AGMDAR;201807022140;23.3;0;22.3;19.4;0.0;62.6
AGMDAR;201807022150;23.3;0;22.1;19.4;0.0;63.9
AGMDAR;201807022200;23.3;0;21.7;19.3;0.0;66.0
AGMDAR;201807022210;23.2;0;22.4;19.4;0.0;61.9
AGMDAR;201807022220;23.2;0;22.8;19.4;0.0;59.2
AGMDAR;201807022230;23.1;0;22.6;19.3;0.0;60.2
AGMDAR;201807022240;23.1;0;22.0;19.2;0.0;63.8
AGMDAR;201807022250;23.1;0;21.3;19.0;0.0;67.5
AGMDAR;201807022300;23.0;0;21.3;19.0;0.0;67.1
AGMDAR;201807022310;23.0;0;22.6;19.5;0.0;60.0
AGMDAR;201807022320;22.9;0;22.5;19.7;0.0;61.7
AGMDAR;201807022330;22.9;0;23.0;19.9;0.0;58.8
AGMDAR;201807022340;22.9;0;23.0;19.9;0.0;60.6
AGMDAR;201807022350;22.8;0;22.9;19.5;0.0;59.4
AGMDAR;201807030000;22.8;0;22.8;19.1;0.0;59.5
AGMDAR;201807030010;22.8;0;21.6;19.2;0.0;66.7
AGMDAR;201807030020;22.7;0;21.5;19.4;0.0;66.8
AGMDAR;201807030030;22.7;0;21.5;19.3;0.0;67.1
AGMDAR;201807030040;22.7;0;21.4;19.5;0.0;69.5
AGMDAR;201807030050;22.6;0;21.2;19.7;0.0;71.0
AGMDAR;201807030100;22.6;0;22.1;19.7;0.0;65.1
AGMDAR;201807030110;22.6;0;21.8;19.8;0.0;66.9
AGMDAR;201807030120;22.5;0;22.3;19.9;0.0;63.2
AGMDAR;201807030130;22.5;0;22.4;19.8;0.0;66.6
AGMDAR;201807030140;22.5;0;22.4;18.7;0.0;58.0
AGMDAR;201807030150;22.5;0;22.6;17.9;0.0;46.7
AGMDAR;201807030200;22.4;0;22.0;17.1;0.0;47.2
AGMDAR;201807030210;22.4;0;20.5;17.1;0.0;58.3
AGMDAR;201807030220;22.4;0;18.0;16.4;0.0;75.4
AGMDAR;201807030230;22.3;0;18.6;15.9;0.0;70.4
AGMDAR;201807030240;22.3;0;18.8;16.0;0.0;69.0
AGMDAR;201807030250;22.3;0;19.0;16.2;0.0;68.1
AGMDAR;201807030300;22.2;0;18.9;16.6;0.0;68.9
AGMDAR;201807030310;22.2;0;18.1;16.1;0.0;74.8
AGMDAR;201807030320;22.2;0;17.6;16.5;0.0;80.1
AGMDAR;201807030330;22.1;0;17.7;16.7;0.0;78.9
AGMDAR;201807030340;22.1;0;17.3;16.9;0.0;82.8
AGMDAR;201807030350;22.1;0;17.2;17.1;0.0;85.0
AGMDAR;201807030400;22.0;0;16.8;17.5;0.0;88.5
AGMDAR;201807030410;22.0;1;16.8;17.3;0.0;89.9
AGMDAR;201807030420;21.9;3;16.6;17.2;0.0;91.7
AGMDAR;201807030430;21.9;6;16.5;16.6;0.0;91.7
AGMDAR;201807030440;21.9;17;16.7;16.8;0.0;89.1
AGMDAR;201807030450;21.8;36;17.3;16.7;0.0;83.7
AGMDAR;201807030500;21.8;43;17.2;16.8;0.0;85.7
AGMDAR;201807030510;21.7;38;17.0;17.2;0.0;87.2
AGMDAR;201807030520;21.7;52;17.2;17.5;0.0;87.3
AGMDAR;201807030530;21.7;75;17.0;17.9;0.0;91.4
AGMDAR;201807030540;21.6;96;17.0;18.4;0.0;90.4
AGMDAR;201807030550;21.6;118;17.3;18.7;0.0;88.8
AGMDAR;201807030600;21.6;141;17.6;19.1;0.0;89.5
AGMDAR;201807030610;21.6;190;18.2;19.6;0.0;86.6
AGMDAR;201807030620;21.5;211;18.8;19.8;0.0;79.9
AGMDAR;201807030630;-;-;-;-;-;-
AGMDAR;201807030640;21.5;233;19.2;20.9;0.0;78.2
AGMDAR;201807030650;21.5;323;19.8;21.4;0.0;80.7
AGMDAR;201807030700;21.4;391;18.9;21.7;0.0;88.7
AGMDAR;201807030710;21.4;332;18.8;21.6;0.0;88.1
AGMDAR;201807030720;21.4;537;19.7;23.0;0.0;82.0
AGMDAR;201807030730;21.3;650;20.3;24.2;0.0;77.6
AGMDAR;201807030740;21.3;647;20.6;24.2;0.0;76.3
AGMDAR;201807030750;21.3;695;21.0;24.6;0.0;75.5
AGMDAR;201807030800;21.3;723;21.8;25.3;0.0;75.5
AGMDAR;201807030810;21.3;737;22.1;25.3;0.0;70.7
AGMDAR;201807030820;21.3;755;22.3;25.3;0.0;70.7
AGMDAR;201807030830;21.3;787;22.4;25.5;0.0;70.7
AGMDAR;201807030840;21.3;811;22.6;25.4;0.0;68.6
AGMDAR;201807030850;21.4;829;22.4;24.5;0.0;65.2
AGMDAR;201807030900;21.4;846;22.6;24.5;0.0;65.3
AGMDAR;201807030910;21.5;858;22.7;25.0;0.0;65.6
AGMDAR;201807030920;21.5;878;22.7;26.0;0.0;66.5
AGMDAR;201807030930;21.6;879;22.6;26.2;0.0;65.2
AGMDAR;201807030940;21.6;913;22.8;26.7;0.0;64.3
AGMDAR;201807030950;21.7;909;23.0;27.6;0.0;65.8
AGMDAR;201807031000;21.8;931;23.0;27.5;0.0;64.4
AGMDAR;201807031010;21.8;943;23.4;28.6;0.0;62.6
AGMDAR;201807031020;21.9;978;23.7;29.2;0.0;62.0
AGMDAR;201807031030;21.9;993;23.8;29.9;0.0;59.7
AGMDAR;201807031040;22.0;951;23.6;31.1;0.0;58.3
AGMDAR;201807031050;22.1;1020;23.9;32.6;0.0;58.3
AGMDAR;201807031100;22.1;976;23.9;32.8;0.0;58.0
AGMDAR;201807031110;22.2;980;24.4;33.7;0.0;57.7
AGMDAR;201807031120;22.3;985;24.7;33.9;0.0;56.3
AGMDAR;201807031130;22.4;981;24.8;34.0;0.0;54.2
AGMDAR;201807031140;22.4;982;24.9;34.2;0.0;53.4
AGMDAR;201807031150;22.5;980;25.1;34.8;0.0;54.7
AGMDAR;201807031200;22.6;976;25.3;35.3;0.0;52.9
AGMDAR;201807031210;22.6;972;25.7;36.5;0.0;52.5
AGMDAR;201807031220;22.7;966;25.9;36.2;0.0;51.7
AGMDAR;201807031230;22.8;959;26.1;36.9;0.0;51.7
AGMDAR;201807031240;22.9;951;26.4;36.5;0.0;52.0
AGMDAR;201807031250;22.9;943;26.4;35.6;0.0;49.0
AGMDAR;201807031300;23.0;934;26.8;34.8;0.0;49.2
AGMDAR;201807031310;23.0;926;26.7;34.6;0.0;49.4
AGMDAR;201807031320;23.1;923;26.8;34.0;0.0;48.4
AGMDAR;201807031330;23.2;878;27.0;33.5;0.0;49.2
AGMDAR;201807031340;23.2;902;27.1;33.6;0.0;47.1
AGMDAR;201807031350;23.3;751;26.9;32.7;0.0;47.2
AGMDAR;201807031400;23.3;666;26.9;32.4;0.0;44.1
AGMDAR;201807031410;23.4;599;27.1;32.0;0.0;46.4
AGMDAR;201807031420;23.4;501;27.3;31.9;0.0;44.9
AGMDAR;201807031430;23.5;519;27.3;31.5;0.0;44.2
AGMDAR;201807031440;23.5;662;27.4;31.3;0.0;43.8
AGMDAR;201807031450;23.5;622;28.1;31.9;0.0;44.2
AGMDAR;201807031500;23.6;392;27.3;31.0;0.0;45.3
AGMDAR;201807031510;23.6;492;27.4;30.3;0.0;44.7
AGMDAR;201807031520;23.6;510;27.8;30.9;0.0;45.4
AGMDAR;201807031530;23.6;354;26.8;28.8;0.0;48.1
AGMDAR;201807031540;23.6;411;27.5;29.5;0.0;45.3
AGMDAR;201807031550;23.6;59;25.7;26.7;0.0;53.1
AGMDAR;201807031600;23.6;52;21.9;23.1;0.0;66.9
AGMDAR;201807031610;23.6;65;21.1;21.2;0.0;66.3
AGMDAR;201807031620;23.6;166;21.3;20.8;0.0;66.8
AGMDAR;201807031630;23.6;250;21.5;22.6;0.0;67.0
AGMDAR;201807031640;23.6;222;21.4;22.7;0.0;67.0
AGMDAR;201807031650;23.6;220;21.4;22.8;0.0;70.2
AGMDAR;201807031700;23.5;123;21.7;22.4;0.0;66.1
AGMDAR;201807031710;23.5;129;22.1;22.2;0.0;61.4
AGMDAR;201807031720;23.5;177;22.0;22.5;0.0;66.5
AGMDAR;201807031730;23.5;268;22.4;23.8;0.0;67.9
AGMDAR;201807031740;23.4;174;22.4;24.0;0.0;69.9
AGMDAR;201807031750;23.4;179;22.3;23.4;0.0;70.2
AGMDAR;201807031800;23.4;178;22.4;23.0;0.0;67.7
AGMDAR;201807031810;23.3;161;22.4;22.4;0.0;66.4
AGMDAR;201807031820;23.3;86;22.2;22.1;0.0;68.1
AGMDAR;201807031830;23.3;67;21.8;22.0;0.0;71.4
AGMDAR;201807031840;23.2;57;21.6;21.9;0.0;74.5
AGMDAR;201807031850;23.2;45;21.3;21.6;0.0;73.4
AGMDAR;201807031900;23.2;35;21.0;21.4;0.0;74.1
AGMDAR;201807031910;23.1;24;20.8;20.9;0.0;74.2
AGMDAR;201807031920;23.1;17;20.4;20.6;0.0;78.5
AGMDAR;201807031930;-;-;-;-;-;-
AGMDAR;201807031940;23.0;1;20.0;19.9;0.0;82.3
AGMDAR;201807031950;23.0;1;19.8;19.7;0.0;81.5
AGMDAR;201807032000;22.9;0;19.8;19.5;0.0;77.8
AGMDAR;201807032010;22.9;0;19.5;19.1;0.0;81.7
AGMDAR;201807032020;22.9;0;19.3;18.9;0.0;84.2
AGMDAR;201807032030;22.8;0;19.7;19.0;0.0;81.7
AGMDAR;201807032040;22.8;0;19.6;19.1;0.0;82.7
AGMDAR;201807032050;22.8;0;19.2;19.3;0.0;86.7
AGMDAR;201807032100;22.7;0;19.3;19.4;0.0;85.1
AGMDAR;201807032110;22.7;0;19.8;19.5;0.0;80.9
AGMDAR;201807032120;22.6;0;18.9;19.5;0.0;81.8
AGMDAR;201807032130;22.6;0;18.9;19.0;0.0;78.2
AGMDAR;201807032140;22.6;0;18.6;18.7;0.0;78.4
AGMDAR;201807032150;22.5;0;19.0;18.4;0.0;75.6
AGMDAR;201807032200;22.5;0;18.9;18.1;0.0;78.2
AGMDAR;201807032210;22.4;0;18.7;18.1;0.0;80.8
