Station;Timestamp;Year;Month;Day;Hour;Min;Sec;0.46um;0.66um;0.89um;1.15um;1.45um;1.85um;2.55um;3.5um;4.5um;5.75um;7.25um;9um;11um;13um;15um;16.5um;DurationSample_s;FlowRate_ml/s;HumiditeDHT22;TempDHT22_AirEntreeOPC;TempAir_sol;TempSolProf10cm;TempBoitier;SoilMoisture;Lux;LeafMoisture
1;1536664872;0;0;0;0;0;0;217;44;23;11;9;7;6;2;1;0;1;0;0;0;0;0;11.73;3.78;72.5;24.1;31.5;20;26;885;52187.87;120
1;1536664884;0;0;0;0;0;0;217;42;22;9;2;6;5;3;2;1;0;0;0;0;0;0;11.73;3.68;72.2;24.1;31.75;20;26;884;51788.74;120
1;1536664896;0;0;0;0;0;0;230;42;28;8;5;4;4;4;1;0;1;0;0;0;0;0;11.73;3.5;71.1;24.1;31.25;20;26;884;51735.32;120
1;1536664907;0;0;0;0;0;0;224;47;24;10;4;7;8;4;0;0;1;0;0;0;0;0;11.73;3.45;69.2;24.2;30.75;20;26;884;51745.12;121
1;1536664919;0;0;0;0;0;0;253;51;23;15;2;7;5;2;2;0;0;0;1;0;0;0;11.73;3.63;69.3;24.2;30.5;20;26;884;51880.11;120
1;1536664931;0;0;0;0;0;0;219;37;21;12;2;1;8;4;1;0;1;0;0;0;0;0;11.73;3.54;68.9;24.3;30.25;20;26;885;52234.08;120
1;1536664943;0;0;0;0;0;0;252;47;27;10;1;9;4;4;1;0;1;0;0;0;0;0;11.73;3.54;68.1;24.3;30;20;26;885;52469.07;121
1;1536664954;0;0;0;0;0;0;241;38;22;12;3;7;4;4;1;0;1;1;0;0;0;0;11.73;3.6;67.1;24.3;30;20;26;885;52917.13;120
1;1536664966;0;0;0;0;0;0;211;46;24;9;8;6;7;1;1;1;0;0;0;0;0;0;11.73;3.51;67.2;24.4;29.5;20;26;885;53279.41;121
1;1536664978;0;0;0;0;0;0;238;54;22;15;3;4;5;2;1;0;0;0;0;0;0;0;11.73;3.52;65.9;24.4;29;20;26;884;53572.98;120
1;1536664990;0;0;0;0;0;0;248;38;27;10;6;8;5;6;1;0;0;0;0;0;0;0;11.73;3.37;65.5;24.3;28.75;20;26;884;53455.35;121
1;1536665001;0;0;0;0;0;0;241;58;26;13;2;7;2;1;1;1;0;0;0;0;0;0;11.73;3.52;64.9;24.3;28.75;20;26;884;53091.87;120
1;1536665013;0;0;0;0;0;0;239;50;27;14;5;11;4;2;2;0;0;1;0;0;0;0;11.73;3.53;66;24.4;29;20;26;885;52407.33;120
1;1536665025;0;0;0;0;0;0;257;49;30;11;9;8;6;0;2;0;0;1;0;0;0;0;11.73;3.47;66.9;24.4;29.25;20;26;885;51375.98;120
1;1536665037;0;0;0;0;0;0;216;55;19;8;8;3;3;5;0;2;0;1;0;0;0;0;11.73;3.5;67.4;24.4;29.5;20;26;885;50444.68;120
1;1536665048;0;0;0;0;0;0;235;45;25;10;14;6;2;5;1;0;0;0;0;0;0;0;11.73;3.65;67.6;24.3;29.75;20;26;885;49500.83;120
1;1536665060;0;0;0;0;0;0;229;42;25;8;2;9;5;1;1;0;0;0;0;0;0;0;11.73;3.48;69.2;24.3;29.75;20;26;884;48699.75;120
1;1536665072;0;0;0;0;0;0;202;51;25;12;5;6;3;0;2;3;0;0;0;0;0;0;11.73;3.38;68.3;24.4;29.5;20;26;884;47936.96;120
1;1536665083;0;0;0;0;0;0;259;41;24;7;5;4;9;0;0;0;0;0;0;0;0;0;11.73;3.44;67.8;24.3;29.5;20;26;884;47200.53;120
1;1536665095;0;0;0;0;0;0;222;50;32;16;9;1;4;0;1;0;1;0;0;0;0;0;11.73;3.49;69.1;24.3;29.75;20;26;885;46979.11;121
1;1536665107;0;0;0;0;0;0;236;53;31;14;6;6;6;2;2;0;1;0;0;0;0;0;11.73;3.38;68.8;24.3;30;20;26;885;46918.56;120
1;1536665119;0;0;0;0;0;0;230;57;20;3;4;3;6;3;1;1;0;0;0;0;0;0;11.73;3.39;67.7;24.3;30;20;26;885;47279.85;121
1;1536665130;0;0;0;0;0;0;235;52;35;8;10;6;3;1;0;4;0;1;0;0;0;0;11.73;3.4;67.1;24.3;30.25;20;26;885;47643.8;121
1;1536665142;0;0;0;0;0;0;240;54;31;15;2;4;5;2;0;1;0;0;0;0;0;0;11.73;3.33;67.4;24.3;30.25;20;26;884;47989.43;121
1;1536665154;0;0;0;0;0;0;248;50;31;16;3;6;5;1;3;0;0;0;0;0;0;0;11.73;3.56;66.7;24.3;30.25;20;26;885;48329.18;121
1;1536665166;0;0;0;0;0;0;266;39;31;17;6;9;4;5;0;1;1;0;0;0;0;0;11.73;3.61;67.1;24.3;30.5;20;26;884;48591.41;120
1;1536665177;0;0;0;0;0;0;250;32;28;12;7;5;7;3;1;0;2;0;0;0;0;0;11.73;3.64;67.6;24.3;30.5;20;26;885;48868.66;121
1;1536665189;0;0;0;0;0;0;266;43;23;12;6;6;7;2;0;0;0;0;0;0;0;0;11.73;3.66;68.6;24.3;30.5;20;26;885;49106;121
1;1536665201;0;0;0;0;0;0;259;37;23;16;3;8;6;4;2;0;0;0;0;0;0;0;11.73;3.62;70.3;24.3;30.75;20;26;885;49245.37;121
1;1536665212;0;0;0;0;0;0;216;56;28;10;9;8;8;3;2;1;0;0;0;0;0;0;11.73;3.58;69.8;24.3;31;20;26;885;49681.33;121
1;1536665224;0;0;0;0;0;0;234;45;21;11;7;7;4;7;2;0;0;0;0;0;0;0;11.73;3.56;70.2;24.3;30.5;20;26;885;50043.51;121
1;1536665236;0;0;0;0;0;0;241;40;32;15;8;8;2;1;0;0;1;0;0;0;0;0;11.73;3.44;68.6;24.3;30.75;20;26;885;50670.39;121
1;1536665248;0;0;0;0;0;0;236;51;24;8;8;4;5;1;1;3;0;1;0;0;0;0;11.73;3.49;66.5;24.3;30.75;20;26;885;51541.66;121
1;1536665259;0;0;0;0;0;0;234;52;39;12;5;5;10;3;0;1;1;0;0;0;0;0;11.73;3.51;66.3;24.4;31;20;26;885;52376.77;121
1;1536665271;0;0;0;0;0;0;235;46;21;13;5;7;5;5;3;0;0;0;0;0;0;0;11.73;3.46;65.5;24.4;31;20;26;885;53429.87;121
1;1536665283;0;0;0;0;0;0;252;42;26;11;2;3;5;2;0;2;0;1;0;0;0;0;11.73;3.62;66.1;24.3;31.25;20;26;885;54342.57;121
1;1536665295;0;0;0;0;0;0;231;45;35;9;7;6;4;3;0;0;0;0;0;0;0;0;11.73;3.52;67.4;24.4;31.25;20;26;885;55146.35;121
1;1536665306;0;0;0;0;0;0;260;37;25;10;8;13;4;3;0;3;0;0;1;0;0;0;11.73;3.53;67.5;24.4;31;20;26.25;886;55752.75;121
1;1536665318;0;0;0;0;0;0;240;48;27;17;5;5;6;5;2;0;0;0;0;0;0;0;11.73;3.67;67.8;24.4;31.25;20;26.25;885;55918.34;121
1;1536665330;0;0;0;0;0;0;257;51;37;10;7;4;7;2;0;1;0;0;0;0;0;0;11.73;3.61;68.4;24.4;31.25;20;26.25;885;55543.7;121
1;1536665341;0;0;0;0;0;0;293;56;31;13;4;7;6;1;3;2;1;2;0;0;0;0;11.73;3.65;67.3;24.5;31.25;20;26.25;885;54765.93;121
1;1536665353;0;0;0;0;0;0;227;57;29;15;4;5;5;3;0;0;1;1;1;0;0;0;11.73;3.6;66.8;24.5;31.5;20;26.25;886;54008.44;121
1;1536665365;0;0;0;0;0;0;245;40;21;7;7;7;7;2;2;1;0;0;0;0;0;0;11.73;3.64;68;24.5;31.25;20;26.25;885;53092.55;122
1;1536665377;0;0;0;0;0;0;273;50;27;13;6;7;9;1;0;0;1;1;0;0;0;0;11.73;3.74;68;24.5;31.25;20;26.25;886;52177.26;122
1;1536665388;0;0;0;0;0;0;230;43;25;13;6;4;5;2;1;0;0;1;0;0;0;0;11.73;3.79;68.6;24.5;31.25;20;26.25;885;51439.48;121
1;1536665400;0;0;0;0;0;0;232;41;31;14;8;7;6;0;0;0;0;0;0;0;0;0;11.73;3.62;67.3;24.5;31.5;20;26.25;885;50842.62;123
1;1536665412;0;0;0;0;0;0;240;42;26;11;5;8;8;1;1;0;2;0;0;0;0;0;11.73;3.65;65.1;24.5;31.5;20;26.25;885;50582.42;121
1;1536665424;0;0;0;0;0;0;227;50;26;13;4;6;8;1;2;3;0;0;0;0;0;0;11.73;3.67;64.5;24.6;31.75;20;26.25;885;50562.96;121
1;1536665435;0;0;0;0;0;0;222;48;27;11;2;7;11;1;0;0;0;0;0;0;0;0;11.73;3.61;64.8;24.6;31.75;20;26.25;885;50616.89;121
1;1536665447;0;0;0;0;0;0;222;50;19;7;5;9;7;1;0;0;0;0;0;0;0;0;11.73;3.51;65.9;24.6;31.75;20;26.25;886;50937.43;122
1;1536665459;0;0;0;0;0;0;212;42;25;9;11;6;6;3;1;1;0;0;0;0;0;0;11.73;3.52;65.4;24.6;31.75;20;26.25;886;51073.78;121
1;1536665471;0;0;0;0;0;0;233;52;24;7;8;2;8;3;1;1;0;0;0;0;0;0;11.73;3.6;66.1;24.6;31.5;20;26.25;885;51247.82;121
1;1536665482;0;0;0;0;0;0;205;49;26;10;7;7;4;3;1;0;0;0;0;0;0;0;11.73;3.72;67.1;24.6;31.75;20;26.25;885;51454.67;121
1;1536665494;0;0;0;0;0;0;235;57;6;16;2;7;5;2;0;1;0;0;0;0;0;0;11.73;3.71;65.6;24.6;31.5;20;26.25;885;51572.51;122
1;1536665506;0;0;0;0;0;0;202;49;22;9;2;5;3;1;1;0;0;0;0;0;0;0;11.73;3.7;65.4;24.6;31.5;20;26.25;886;51631.32;121
1;1536665517;0;0;0;0;0;0;206;44;33;14;10;4;2;0;1;0;0;0;0;0;0;0;11.73;3.57;66.1;24.6;31.25;20;26.25;886;51689.96;122
1;1536665529;0;0;0;0;0;0;207;47;24;8;4;4;8;3;1;1;2;0;0;0;0;0;11.73;3.62;64.3;24.6;30.75;20;26.25;885;51880.89;121
1;1536665541;0;0;0;0;0;0;231;47;25;10;8;6;5;2;2;0;2;0;1;0;0;0;11.73;3.59;64;24.7;30.5;20.25;26.25;886;52353.47;121
1;1536665553;0;0;0;0;0;0;214;42;27;16;8;4;7;3;1;1;0;0;0;0;0;0;11.73;3.57;63.6;24.6;30.5;20;26.25;886;53062.28;122
1;1536665564;0;0;0;0;0;0;223;44;21;11;9;6;8;2;1;1;0;0;0;0;0;0;11.73;3.62;63.9;24.6;30.75;20;26.25;886;54106;122
1;1536665576;0;0;0;0;0;0;215;40;16;9;7;8;0;5;1;2;0;0;0;0;0;0;11.73;3.65;63.1;24.6;30.75;20.25;26.25;885;55234.73;121
1;1536665588;0;0;0;0;0;0;217;41;26;9;11;7;6;1;0;1;0;1;0;0;0;0;11.73;3.73;63.7;24.6;30.75;20.25;26.25;886;56468.87;122
1;1536665600;0;0;0;0;0;0;226;45;21;9;6;3;11;7;3;1;1;0;0;0;0;0;11.73;3.72;64.8;24.6;31;20.25;26.25;885;57862.35;122
1;1536665611;0;0;0;0;0;0;211;56;21;7;4;7;3;2;0;0;0;0;0;0;0;0;11.73;3.63;65.4;24.6;31;20.25;26.25;885;59075.3;122
1;1536665623;0;0;0;0;0;0;234;44;27;10;5;6;3;3;2;0;0;1;0;0;0;0;11.73;3.66;65.9;24.6;31.5;20.25;26.25;885;59978.85;122
1;1536665635;0;0;0;0;0;0;214;43;21;14;8;4;8;4;1;0;0;0;0;0;0;0;11.73;3.61;67.4;24.6;31.5;20.25;26.25;886;60849.08;124
1;1536665646;0;0;0;0;0;0;217;53;16;9;5;7;2;4;2;2;1;0;0;0;0;0;11.73;3.58;66;24.6;31.5;20.25;26.25;886;61254.26;124
1;1536665658;0;0;0;0;0;0;249;48;25;5;7;10;1;2;1;2;0;0;0;0;0;0;11.73;3.5;64.6;24.6;31.75;20.25;26.25;886;61189.64;124
1;1536665670;0;0;0;0;0;0;217;52;20;6;3;5;7;2;4;0;0;0;0;0;0;0;11.73;3.59;63.7;24.6;31.75;20.25;26.25;886;60727.41;124
1;1536665682;0;0;0;0;0;0;234;38;21;11;4;12;5;4;3;1;0;1;0;0;0;0;11.73;3.57;63.6;24.7;32;20.25;26.25;886;60024.57;124
1;1536665693;0;0;0;0;0;0;225;57;19;17;5;6;2;4;0;1;0;0;0;0;0;0;11.73;3.56;64;24.7;32;20.25;26.5;886;59157.18;124
1;1536665705;0;0;0;0;0;0;221;40;23;10;6;6;3;1;0;2;0;0;0;0;0;0;11.73;3.49;64;24.7;32;20.25;26.25;886;58070.07;124
1;1536665717;0;0;0;0;0;0;238;42;21;12;13;5;7;0;5;0;0;1;0;0;0;0;11.73;3.57;65;24.7;32.25;20.25;26.25;886;57116.67;126
1;1536665729;0;0;0;0;0;0;210;37;31;9;5;6;3;1;0;1;0;0;0;0;0;0;11.73;3.62;65.1;24.7;32.25;20.25;26.5;885;56184.66;124
1;1536665740;0;0;0;0;0;0;199;40;19;12;3;8;7;1;0;2;1;0;0;0;0;0;11.73;3.47;65.7;24.7;32.25;20.25;26.5;886;55400.55;124
1;1536665752;0;0;0;0;0;0;229;52;20;15;9;7;4;2;3;0;0;0;0;0;0;0;11.73;3.64;67.1;24.7;32.25;20.25;26.5;886;54743.05;124
1;1536665764;0;0;0;0;0;0;211;39;28;11;5;1;4;2;2;1;0;0;0;0;0;0;11.73;3.54;66.4;24.7;32.25;20.25;26.5;886;54235.87;125
1;1536665776;0;0;0;0;0;0;221;42;27;11;7;9;6;2;1;1;1;0;0;0;0;0;11.73;3.54;63.5;24.7;32.25;20.25;26.5;886;53793.12;124
1;1536665787;0;0;0;0;0;0;234;37;20;12;2;2;5;1;3;0;0;2;0;0;0;0;11.73;3.49;63.2;24.8;32.25;20.25;26.5;886;53600.56;124
1;1536665799;0;0;0;0;0;0;220;47;25;5;3;8;5;1;0;0;0;0;0;0;0;0;11.73;3.39;63.1;24.8;32.25;20.25;26.5;886;53453.97;124
1;1536665811;0;0;0;0;0;0;203;35;22;11;6;7;6;0;1;0;0;0;0;0;0;0;11.73;3.5;63.3;24.8;32.25;20.25;26.5;886;53373.55;124
1;1536665822;0;0;0;0;0;0;205;36;19;12;2;5;3;2;2;1;0;0;0;0;0;0;11.73;3.46;63.2;24.8;32.25;20.25;26.5;886;53438.93;124
1;1536665834;0;0;0;0;0;0;192;36;24;13;6;3;6;2;1;1;0;0;0;0;0;0;11.73;3.39;63.3;24.8;32;20.25;26.5;886;53668.75;124
1;1536665846;0;0;0;0;0;0;198;37;15;9;3;4;2;1;0;3;0;0;0;0;0;0;11.73;3.5;62.3;24.8;32;20.25;26.5;886;54046.24;124
1;1536665858;0;0;0;0;0;0;208;48;17;15;0;7;3;0;0;1;0;0;0;0;0;0;11.73;3.65;63.1;24.9;32;20.25;26.5;886;54465.38;124
1;1536665869;0;0;0;0;0;0;235;41;22;9;6;8;1;3;1;1;0;1;0;0;0;0;11.73;3.61;63;24.9;31.75;20.25;26.5;886;54933.62;124
1;1536665881;0;0;0;0;0;0;210;25;25;9;4;7;4;0;0;0;0;0;0;0;0;0;11.73;3.63;63.3;24.9;31.75;20.25;26.5;886;55499.59;124
1;1536665893;0;0;0;0;0;0;239;40;20;5;4;5;2;7;1;0;0;0;0;0;0;0;11.73;3.48;61.8;24.9;31.75;20.25;26.5;886;56087.64;124
1;1536665905;0;0;0;0;0;0;195;42;22;17;6;4;7;1;0;1;0;0;0;0;0;0;11.73;3.56;61.6;24.8;31.75;20.25;26.5;886;56709.92;124
1;1536665916;0;0;0;0;0;0;216;36;20;9;8;7;3;2;1;2;2;0;0;0;0;0;11.74;3.61;60.4;24.9;32;20.25;26.5;886;57142.1;124
1;1536665928;0;0;0;0;0;0;217;51;24;14;5;5;7;2;2;0;1;0;0;0;0;0;11.73;3.72;60.5;24.9;32;20.25;26.5;886;57480.03;124
1;1536665940;0;0;0;0;0;0;238;32;20;13;7;8;5;1;1;0;1;0;0;0;0;0;11.73;3.71;60.2;24.8;32.25;20.25;26.5;886;57665.91;124
1;1536665951;0;0;0;0;0;0;239;34;25;14;1;7;4;4;0;0;1;0;0;0;0;1;11.73;3.65;59.4;24.8;32.75;20.25;26.5;886;57736.04;124
1;1536665963;0;0;0;0;0;0;218;43;18;10;9;4;4;2;2;2;3;0;0;0;0;0;11.73;3.74;59.3;24.8;32.75;20.25;26.5;886;57654.49;124
1;1536665975;0;0;0;0;0;0;249;39;26;3;3;6;5;0;3;1;2;0;0;0;0;0;11.73;3.72;60;24.8;32.75;20.25;26.5;886;57422.72;124
1;1536665987;0;0;0;0;0;0;217;42;22;10;6;6;5;3;0;0;0;0;0;0;0;0;11.73;3.58;61.1;24.8;32.5;20.25;26.5;886;57059.44;124
1;1536665998;0;0;0;0;0;0;208;44;16;8;8;10;4;1;1;0;0;1;0;0;0;0;11.73;3.5;61;24.7;32;20.25;26.5;886;56484.61;124
1;1536666010;0;0;0;0;0;0;248;37;28;10;8;5;4;4;0;0;1;0;0;0;0;0;11.73;3.46;61.4;24.8;31.75;20.25;26.5;886;55882.65;124
1;1536666022;0;0;0;0;0;0;240;47;24;12;4;5;2;3;1;0;1;0;0;0;0;0;11.73;3.32;63.1;24.8;31.75;20.25;26.5;886;55264.59;124
1;1536666034;0;0;0;0;0;0;249;42;19;8;4;2;2;1;2;0;0;0;0;0;0;0;11.73;3.41;62.2;24.7;31.75;20.25;26.5;886;54683.25;126
1;1536666045;0;0;0;0;0;0;235;40;14;12;4;9;6;1;0;0;0;0;0;0;0;0;11.73;3.52;61.6;24.7;31.75;20.25;26.5;886;54130.89;124
1;1536666057;0;0;0;0;0;0;195;48;19;15;6;4;4;3;1;1;1;0;0;0;0;0;11.73;3.53;61.7;24.7;31.5;20.25;26.5;887;53728.6;124
1;1536666069;0;0;0;0;0;0;203;44;25;11;3;6;7;1;0;1;1;0;0;0;0;0;11.73;3.6;61;24.7;31.5;20.25;26.5;886;53632.25;124
1;1536666080;0;0;0;0;0;0;213;41;27;13;9;4;5;5;1;1;0;0;0;0;0;0;11.73;3.46;60.1;24.7;31.5;20.25;26.5;887;53384.44;124
1;1536666092;0;0;0;0;0;0;226;48;20;9;6;6;3;4;1;1;0;0;0;0;0;0;11.73;3.7;59.8;24.7;31.5;20.25;26.5;886;53572.95;124
1;1536666104;0;0;0;0;0;0;241;37;23;17;4;5;3;3;2;0;0;0;0;0;0;0;11.73;3.52;59.8;24.7;31.5;20.25;26.5;887;53849.96;124
1;1536666116;0;0;0;0;0;0;219;41;20;13;7;3;4;5;1;2;1;0;0;0;0;0;11.73;3.59;59.7;24.7;31.5;20.25;26.5;886;54302.1;124
1;1536666127;0;0;0;0;0;0;216;44;23;11;6;6;5;2;1;0;0;0;0;0;0;0;11.73;3.7;59.6;24.7;31.75;20.25;26.5;886;54820.39;124
1;1536666139;0;0;0;0;0;0;205;48;29;7;3;3;6;5;0;1;0;2;0;0;0;0;11.73;3.7;60.1;24.7;31.75;20.25;26.5;886;55492.65;124
1;1536666151;0;0;0;0;0;0;225;42;26;10;7;1;6;1;1;0;0;0;0;0;0;0;11.73;3.7;61;24.7;32;20.25;26.5;886;55953.66;124
1;1536666163;0;0;0;0;0;0;204;44;25;11;6;5;3;2;2;1;0;0;1;0;0;0;11.73;3.63;61.1;24.7;31.75;20.25;26.5;886;56407.5;124
1;1536666174;0;0;0;0;0;0;183;49;18;11;1;6;2;2;1;1;0;0;1;0;0;0;11.73;3.52;61.4;24.7;31.75;20.25;26.5;886;56829.4;124
1;1536666186;0;0;0;0;0;0;204;46;18;5;8;8;6;0;2;0;1;0;0;0;0;0;11.73;3.47;61.7;24.7;31.25;20.25;26.5;886;57302.85;124
1;1536666198;0;0;0;0;0;0;212;30;21;14;2;3;3;2;1;1;0;0;1;0;0;0;11.73;3.49;61.5;24.7;31;20.25;26.5;887;57930.02;124
1;1536666210;0;0;0;0;0;0;229;41;28;7;7;3;8;1;2;0;0;0;0;0;0;0;11.73;3.57;61;24.7;30.5;20.25;26.5;887;58718.62;124
1;1536666221;0;0;0;0;0;0;196;30;17;13;2;3;5;4;0;1;0;0;0;0;0;0;11.73;3.66;60.6;24.7;30.25;20.25;26.5;886;59412.01;125
1;1536666233;0;0;0;0;0;0;216;49;28;13;4;7;7;1;2;1;0;0;1;0;0;0;11.73;3.68;59.6;24.7;30.25;20.25;26.5;887;60007.81;124
1;1536666245;0;0;0;0;0;0;195;47;15;12;5;5;5;1;0;1;0;1;0;0;0;0;11.73;3.62;60;24.7;30;20.25;26.5;887;60248.11;124
1;1536666256;0;0;0;0;0;0;217;42;24;12;3;8;5;2;1;1;0;0;0;0;0;0;11.73;3.59;59.4;24.7;29.75;20.25;26.5;887;60150.97;124
1;1536666268;0;0;0;0;0;0;208;42;17;11;6;5;7;1;1;1;0;0;0;0;0;0;11.73;3.57;59.5;24.7;30;20.25;26.5;886;59788.27;124
1;1536666280;0;0;0;0;0;0;215;49;23;11;7;4;8;1;0;1;0;0;0;0;0;0;11.73;3.56;59.7;24.7;30.5;20.25;26.5;886;59019.54;124
1;1536666292;0;0;0;0;0;0;219;38;22;17;4;2;3;2;0;0;1;1;0;0;0;0;11.73;3.67;59.6;24.7;30.75;20.25;26.5;886;57871.27;124
1;1536666303;0;0;0;0;0;0;210;46;26;10;4;5;4;2;2;2;0;0;0;0;0;0;11.73;3.75;60.8;24.7;31;20.25;26.5;887;56256.15;124
1;1536666315;0;0;0;0;0;0;202;34;16;11;5;6;9;2;0;3;0;0;0;0;0;0;11.73;3.56;61;24.7;31;20.25;26.5;887;53853.18;124
1;1536666327;0;0;0;0;0;0;211;50;26;9;7;4;3;2;0;1;0;0;0;0;0;0;11.73;3.49;60.7;24.7;30.5;20.25;26.5;887;51144.3;124
1;1536666339;0;0;0;0;0;0;221;39;22;12;4;4;4;2;2;1;0;0;0;0;0;0;11.73;3.45;60.1;24.7;30.5;20.25;26.5;887;48431.73;124
1;1536666350;0;0;0;0;0;0;218;50;24;10;9;5;5;1;0;3;1;0;0;0;0;0;11.73;3.56;60.7;24.7;30.75;20.25;26.5;887;46616.44;126
1;1536666362;0;0;0;0;0;0;212;43;19;8;4;6;7;3;1;0;0;0;0;0;0;0;11.73;3.68;61.3;24.7;31;20.25;26.5;887;45345.68;124
1;1536666374;0;0;0;0;0;0;226;46;24;11;4;4;4;3;3;1;1;0;0;0;0;0;11.73;3.69;60.9;24.6;31;20.25;26.5;887;44688.31;124
1;1536666385;0;0;0;0;0;0;226;29;23;11;10;6;5;3;0;0;0;0;0;0;0;0;11.73;3.59;61.1;24.6;31;20.25;26.5;886;44484.45;124
1;1536666397;0;0;0;0;0;0;189;37;27;10;0;4;5;6;1;1;0;0;0;0;0;0;11.73;3.63;61.8;24.7;31.25;20.25;26.5;887;44603.69;125
1;1536666409;0;0;0;0;0;0;173;41;22;14;6;3;5;2;1;1;0;0;0;0;0;0;11.73;3.72;62.7;24.7;31.5;20.5;26.5;886;45319.25;124
1;1536666421;0;0;0;0;0;0;215;50;22;5;3;6;4;1;1;1;1;0;1;0;0;0;11.73;3.64;62.9;24.7;31.75;20.25;26.5;887;46471.79;124
1;1536666432;0;0;0;0;0;0;229;37;24;6;3;10;2;1;0;0;0;0;0;0;0;0;11.73;3.72;63.2;24.7;31.75;20.5;26.5;887;47912.13;124
1;1536666444;0;0;0;0;0;0;203;41;25;13;6;6;6;2;0;1;2;1;0;0;0;0;11.73;3.85;64.2;24.7;31.75;20.25;26.5;888;49356.54;122
1;1536666456;0;0;0;0;0;0;231;49;21;7;9;6;8;1;1;1;1;2;0;0;0;0;11.73;3.85;66.1;24.7;32;20.25;26.5;886;50544.52;122
1;1536666468;0;0;0;0;0;0;205;45;28;10;2;8;6;2;0;1;0;0;0;0;0;0;11.73;3.65;65.4;24.7;32;20.5;26.5;887;51463.48;122
1;1536666479;0;0;0;0;0;0;194;36;21;6;3;8;4;1;0;0;0;1;0;0;0;0;11.73;3.72;64.8;24.7;32;20.5;26.5;887;52380.6;122
1;1536666491;0;0;0;0;0;0;194;41;19;10;1;1;3;3;2;0;0;0;0;0;0;0;11.73;3.65;65.6;24.8;32;20.5;26.5;887;53211.84;123
1;1536666503;0;0;0;0;0;0;194;44;18;15;3;9;2;2;0;0;0;0;1;0;0;0;11.73;3.67;65.4;24.8;32;20.5;26.5;887;54243.14;122
1;1536666515;0;0;0;0;0;0;219;46;14;5;3;4;2;1;2;0;1;0;0;0;0;0;11.73;3.68;64.2;24.8;32;20.5;26.5;887;55319.48;122
1;1536666526;0;0;0;0;0;0;244;43;22;10;4;5;3;4;0;1;0;0;0;0;0;0;11.73;3.62;63.2;24.9;32;20.5;26.5;887;56204.9;123
1;1536666538;0;0;0;0;0;0;211;31;19;10;3;5;5;0;1;1;1;0;0;0;0;0;11.73;3.49;62.6;24.9;32;20.5;26.5;887;56734.47;123
1;1536666550;0;0;0;0;0;0;232;39;24;10;3;3;3;4;1;1;0;0;0;0;0;0;11.73;3.51;61.8;24.9;32;20.5;26.5;887;57185.02;122
1;1536666561;0;0;0;0;0;0;219;35;18;12;7;6;4;4;0;0;0;0;0;0;0;0;11.73;3.52;61.3;24.9;32;20.5;26.5;887;57254.74;122
1;1536666573;0;0;0;0;0;0;228;43;30;11;2;7;1;4;0;2;0;0;0;0;0;0;11.73;3.66;61.9;24.9;32.25;20.5;26.5;887;57242.96;122
1;1536666585;0;0;0;0;0;0;220;61;13;8;9;5;0;2;0;0;0;0;0;0;0;0;11.73;3.52;62.5;24.9;32.25;20.5;26.5;887;56692.94;122
1;1536666597;0;0;0;0;0;0;201;36;25;9;5;6;2;5;1;0;0;0;0;0;0;0;11.73;3.53;61.4;24.9;32.25;20.5;26.5;887;55840.44;123
1;1536666608;0;0;0;0;0;0;225;42;14;5;1;4;4;1;1;0;0;0;0;0;0;0;11.73;3.6;62.4;25;32;20.5;26.5;887;54551.92;123
1;1536666620;0;0;0;0;0;0;209;47;22;9;4;5;2;1;0;0;0;0;0;0;0;0;11.73;3.57;62;25;32;20.5;26.5;887;53218.71;122
1;1536666632;0;0;0;0;0;0;225;40;21;11;3;3;1;2;1;1;0;0;0;0;0;0;11.73;3.5;60.9;25;32;20.5;26.5;887;51786.37;122
1;1536666644;0;0;0;0;0;0;182;46;18;9;3;9;5;2;1;0;0;1;0;0;0;0;11.73;3.65;60;25;32.25;20.5;26.5;887;50535.23;122
1;1536666655;0;0;0;0;0;0;200;39;25;13;4;7;7;0;1;0;0;0;0;0;0;0;11.73;3.67;59.6;25;32.25;20.5;26.75;887;49175.65;122
1;1536666667;0;0;0;0;0;0;222;49;22;10;1;3;4;2;0;1;0;0;0;0;0;0;11.73;3.75;60.2;25;32.5;20.5;26.5;887;48216.55;123
1;1536666679;0;0;0;0;0;0;233;42;26;13;5;5;7;1;3;1;1;0;0;0;0;0;11.73;3.66;61.1;25;32.5;20.5;26.5;888;47467.54;122
1;1536666690;0;0;0;0;0;0;221;25;18;12;7;10;6;2;1;0;0;0;0;0;0;0;11.73;3.67;60.9;25;32.75;20.5;26.5;887;47172.49;122
1;1536666702;0;0;0;0;0;0;212;46;20;8;2;3;9;0;1;0;0;0;0;0;0;0;11.73;3.75;61.2;25;32.5;20.5;26.75;887;47482.12;122
1;1536666714;0;0;0;0;0;0;229;50;22;9;6;2;3;4;0;0;0;0;0;0;0;0;11.73;3.58;60.4;25;32.75;20.5;26.75;887;48271.75;122
1;1536666726;0;0;0;0;0;0;244;49;21;12;4;5;2;3;3;0;0;0;0;0;0;0;11.73;3.63;59.9;25;33;20.5;26.75;887;49180.09;122
1;1536666737;0;0;0;0;0;0;230;41;12;12;3;5;2;3;1;1;0;0;0;0;0;0;11.73;3.66;59.8;25;32.5;20.5;26.75;887;50423.5;122
